"","POINT_ID","sci12_010_1km","sci13_010_1km","sci14_010_1km","sci15_010_1km","sci16_010_1km","sci17_010_1km","sci18_010_1km","sci19_010_1km","sci20_010_1km","sci21_010_1km","sci11_1040_1km","sci12_1040_1km","sci13_1040_1km","sci14_1040_1km","sci15_1040_1km","sci16_1040_1km","sci17_1040_1km","sci18_1040_1km","sci19_1040_1km","sci20_1040_1km","sci21_1040_1km","sci11_4070_1km","sci12_4070_1km","sci13_4070_1km","sci14_4070_1km","sci15_4070_1km","sci16_4070_1km","sci17_4070_1km","sci18_4070_1km","sci19_4070_1km","sci20_4070_1km","sci21_4070_1km","sci11_GT70_1km","sci12_GT70_1km","sci13_GT70_1km","sci14_GT70_1km","sci15_GT70_1km","sci16_GT70_1km","sci17_GT70_1km","sci18_GT70_1km","sci19_GT70_1km","sci20_GT70_1km","sci21_GT70_1km"
"241","EMPAID_SF10",0,0,0,0,0.0586682,0.1173365,0.1173365,0.2053388,0.1760047,0.2346729,10.5602818,10.7949543,10.7949543,15.10707,15.2537403,24.0539742,27.1633911,25.9313583,24.2593136,22.5579357,21.8245811,55.6761513,54.8547974,55.4121437,55.500145,55.4121437,53.2120857,51.6867104,52.9774132,54.649456,56.3801689,56.878849,20.3285427,20.9152241,20.3578758,15.9577589,15.8990908,9.2402468,7.5975361,7.5388675,7.4508653,7.4508653,7.6268702
"242","EMPAID_SF02",0,0,0,0,0,0,0,0.0586682,0.1173365,0.1466706,11.4696388,12.0856552,12.1736584,13.787034,13.9923735,18.187151,19.0085068,19.0671749,19.0378418,18.2751541,18.2751541,48.7239647,47.4919319,48.1079483,48.5186272,49.2813148,50.5133476,50.6893501,50.6600189,50.6893501,51.2173653,51.100029,33.0595474,33.6755638,32.9715462,30.9474926,29.9794655,24.5526543,23.555294,23.5259609,23.4672928,23.6432972,23.7313004
"243","EMPAID_SF03",0,0,0,0,0,0,0,0.0586682,0.1173365,0.1466706,13.2296858,14.0217075,14.0803757,16.016428,16.4271049,20.7978878,21.765913,21.8539162,21.7072449,21.1792316,21.2672329,47.9612808,46.611908,47.3452644,47.4919319,47.7852745,47.1985931,47.1105881,46.8172493,46.9639206,47.3159294,47.0812569,28.1314163,28.6887646,27.8967438,25.8140221,25.1100025,21.3259029,20.445879,20.6512165,20.5925484,20.7098846,20.8272228
"244","EMPAID_SF04",0,0,0,0,0.0586682,0.1173365,0.1173365,0.1760047,0.1466706,0.2053388,13.0830154,13.787034,13.787034,18.1284828,18.4511585,23.6726322,24.2593136,23.8486366,23.2032852,22.1179237,22.0005875,45.8198891,44.9692001,45.8198891,47.4039307,47.9319458,46.1718979,46.4359055,46.670578,47.4332657,48.5186272,48.4306259,26.9873867,27.1340561,26.2833672,20.3578758,19.5071869,15.987093,15.0777349,15.2537403,15.0777349,15.10707,15.2537403
"245","EMPAID_SF05",0,0,0,0,0.0586682,0.1173365,0.1173365,0.1760047,0.1466706,0.2053388,10.9416246,11.3816366,11.4696388,15.987093,16.2217655,23.4379578,24.7286587,23.9366379,22.7046051,21.1792316,20.9152241,51.100029,50.2493401,50.9240265,52.2733955,52.5960693,50.7186852,50.5133476,51.3640366,52.7427406,54.3854485,54.2681122,25.1100025,25.5206814,24.7579937,18.8911705,18.3338223,12.9363451,11.7923145,11.7336464,11.528307,11.4403048,11.7629805
"246","EMPAID_SF06",0,0,0,0,0.0586682,0.1173365,0.1173365,0.1760047,0.1466706,0.2053388,10.0616016,10.5602818,10.6189499,15.1950722,15.3124084,20.9445591,21.7365799,21.4432392,20.6512165,19.5365219,19.2725143,45.1452026,44.2065125,45.2332077,49.1933136,50.0146675,49.1933136,49.2813148,49.6039886,50.4840126,51.7453804,51.7160454,33.29422,33.7342339,32.6488724,24.1126423,23.1739521,18.3044872,17.365797,17.336462,17.1897926,17.0724545,17.3071289
"247","EMPAID_SF07",0,0,0,0,0.0293341,0.0293341,0.0293341,0.0880023,0.1466706,0.1760047,9.4455853,9.8855972,9.9149313,14.1977119,14.227046,18.1578178,18.7151661,18.5391617,18.1578178,17.1897926,17.0137863,43.1504822,42.5344658,43.561161,47.579937,48.899971,50.1320038,50.5426826,50.7186852,51.2760353,52.1560593,51.9800529,38.0170135,38.1930199,37.1369896,28.8354359,27.4860668,22.2939281,21.3259029,21.3259029,21.0912285,21.1205635,21.4432392
"248","EMPAID_SF08",0,0,0,0,0,0,0,0.0586682,0.0880023,0.1173365,7.568202,7.8615432,7.8615432,10.5309477,10.677618,15.6937523,16.1630974,15.987093,15.6350832,14.7257261,14.667058,43.2384872,42.7104721,44.0011749,48.4892921,50.0440025,54.238781,55.0894699,55.2948074,55.7934875,56.6735115,56.3508377,43.8838387,44.1185112,42.8278084,35.6702843,33.9689064,24.7579937,23.4379578,23.4086246,23.2032852,23.2032852,23.555294
"249","EMPAID_SF09",0,0,0,0,0.0586682,0.1173365,0.1173365,0.2346729,0.2053388,0.264007,14.2563801,14.7843943,14.667058,19.0965099,19.3311825,27.8087406,28.864769,28.0434151,26.7233791,25.1980057,24.8459949,51.8627167,51.0413628,51.5107079,51.3933716,51.6573792,48.6946335,48.6359634,49.6039886,50.8360214,52.3613968,52.5667343,16.1044292,16.3977699,16.0457611,11.7336464,11.2349663,5.6614842,4.6054564,4.4587855,4.4294515,4.4587855,4.5467877
"250","EMPAID_E10",0,0,0,0,0,0,0,0.0293341,0.0586682,0.0586682,10.9416246,11.0882959,11.3523026,11.4696388,11.9096508,18.9205036,19.4485188,19.8885307,22.0299206,21.765913,21.7072449,58.9909058,58.9615707,59.078907,59.3429146,62.3349953,65.2684097,65.5324173,66.0017624,64.6817245,65.5910797,66.0310974,25.8433552,25.7260189,25.3446751,24.9633331,21.5312405,11.5869761,10.7949543,9.8855972,9.0349073,8.3602228,7.9788795
"251","EMPAID_G01",0.0586682,0.0586682,0.0586682,0.0586682,0.0880023,0.0880023,4.3121152,1.1146964,0.6160164,0.8506894,11.11763,11.3229685,11.6163101,11.7043123,12.1149893,13.4056911,14.7550602,32.5608673,47.9026108,44.499855,45.0278664,33.9102364,33.2062187,32.7955399,32.1795235,32.2968597,32.8248749,34.3502502,24.5233212,20.2405396,24.9339981,24.87533,27.2220592,27.7207394,27.8380756,28.3660889,27.8380756,25.9900265,23.115284,10.9122906,3.0507481,2.2587268,1.5547081
"252","EMPAID_G10",0.0586682,0.0586682,0.0586682,0.0586682,0.0880023,0.0880023,3.6374304,0.7333529,0.4400117,0.49868,9.1815786,9.3869171,9.7095919,9.8269291,10.648284,12.6136694,14.0217075,26.4300385,45.4972115,43.4731598,44.2945137,30.8888245,30.4488125,30.1261368,29.774128,30.1261368,33.1475525,34.5849228,27.1340561,17.9524784,20.3872108,19.59519,24.4939861,24.7286587,24.7286587,24.9633331,23.7899685,18.7738342,15.9284248,7.4215312,0.4400117,0.3226753,0.2346729
"253","EMPAID_G02",0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,5.4854798,1.5840422,0.6453505,0.762687,10.1202698,10.3256083,10.5896158,10.8242884,11.2643003,12.7310066,14.1977119,34.2915802,50.5720139,47.4919319,47.5212669,30.1848049,29.774128,29.334116,28.5127602,28.7767677,30.1848049,31.534174,18.9498386,12.0269871,16.3684368,16.3977699,24.3766499,24.5819893,24.7579937,25.3446751,24.6406574,21.765913,18.9498386,6.1014962,0.6453505,0.3226753,0.1466706
"254","EMPAID_G03",0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,5.0454679,1.3787035,0.6453505,0.8800235,12.2323265,12.3789968,12.6723375,12.6430035,12.877677,14.0803757,15.2830744,33.29422,47.0519218,44.1185112,44.5585213,29.6274567,29.0701084,28.7767677,28.2487526,28.6007633,29.5101204,30.8008213,19.4778519,14.7257261,18.9498386,18.5391617,22.3232613,22.7339401,22.7339401,23.2912884,22.7046051,20.5925484,18.0991497,6.5121737,1.1733646,0.6160164,0.3520094
"255","EMPAID_G04",0.0586682,0.0586682,0.0586682,0.1173365,0.0880023,0.0880023,3.9894397,1.0266941,0.5280141,0.7920211,13.6403637,13.8163681,14.0217075,13.9630394,14.0217075,15.6350832,16.8084488,33.4702263,48.0199471,44.8225288,45.6438828,32.443531,31.7688465,31.534174,30.9768257,31.4461727,30.5074806,31.563509,22.6166039,17.7178059,21.9125843,21.1498966,21.8245811,22.3232613,22.3525963,22.9686127,22.3819294,21.7365799,19.5071869,7.8908772,1.2026987,0.7040188,0.3813435
"256","EMPAID_G05",0.1466706,0.1466706,0.1466706,0.2053388,0.1173365,0.1173365,3.9601057,1.0560281,0.5280141,0.8213552,13.9337053,14.0803757,14.3150482,14.2857141,14.2857141,15.6350832,16.7204456,32.5608673,44.8518639,41.7131119,42.0944557,26.5180397,25.9313583,25.6086826,25.1100025,25.4913464,24.6113224,25.6966858,16.6911125,11.2643003,15.10707,14.5497217,16.9257851,17.365797,17.4537983,17.9818134,17.5418015,17.1604576,14.9897327,4.3121152,0.3520094,0.1760047,0.0586682
"257","EMPAID_G06",0.1760047,0.1760047,0.1760047,0.2346729,0.1173365,0.1173365,5.0454679,1.4373716,0.6453505,0.8800235,13.5230274,13.6990318,13.9923735,13.9630394,13.9630394,15.0777349,16.4857731,34.3795853,46.1132278,43.4438248,43.8251686,26.254034,25.784687,25.3740101,24.9633331,25.3446751,26.3127022,27.2807274,15.4004107,9.7095919,13.2883539,12.7016716,17.5124664,17.805809,17.9231453,18.3631573,17.9231453,15.9577589,13.5816956,2.6400704,0.2053388,0.0880023,0.0586682
"258","EMPAID_G07",0.3520094,0.3520094,0.3520094,0.3520094,0.3226753,0.3226753,4.5761218,1.290701,0.6160164,0.7333529,9.0642414,9.3869171,9.6802578,9.9442654,10.2669401,11.7336464,13.2003517,28.9821053,46.9639206,44.5585213,44.7638588,24.5526543,24.0833092,23.995306,23.4672928,23.8779697,26.2833672,27.8087406,17.776474,7.4215312,10.5016136,10.1789379,21.7072449,21.8539162,21.6485767,21.9125843,21.1792316,17.336462,14.3443823,4.3414493,0,0,0
"259","EMPAID_G08",0.2933412,0.2933412,0.3226753,0.3226753,0.3226753,0.2933412,3.1387503,0.9973599,0.49868,0.5866823,9.8562632,10.0909357,10.1789379,10.4722795,10.8536224,12.0856552,13.5523615,23.7019653,43.0918159,43.2384872,45.2332077,24.8459949,24.5233212,24.7873268,24.7286587,25.1100025,27.0167198,28.6887646,24.5526543,13.4936934,13.8457022,11.7629805,22.5872688,22.675272,22.3232613,22.0592556,21.2965679,18.1578178,15.0484009,6.1894984,0,0,0
"260","EMPAID_G09",0,0,0,0,0.0293341,0.0293341,3.9014373,0.6453505,0.3520094,0.3813435,8.6242304,8.888237,9.1815786,9.357583,10.0322676,12.2323265,13.8163681,25.8433552,49.4279861,48.4306259,48.4012909,31.3581696,31.0061607,30.9474926,30.8594894,31.563509,34.7902603,36.0809631,29.1287766,15.4004107,16.6911125,16.6911125,25.4913464,25.5793495,25.3446751,25.2566738,23.8779697,18.4218254,15.547081,6.6001759,0,0,0
"261","EMPAID_V01",0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0880023,0.0880023,22.3525963,22.5286007,22.7632732,23.0566139,23.3206215,17.8938103,17.805809,19.2138462,21.5019073,22.4699326,22.4405975,57.0548553,57.1428566,57.2895279,56.6441765,56.6735115,60.1936035,60.046936,58.668232,56.878849,55.52948,55.4414787,8.008214,7.7442064,7.333529,7.6855383,7.3921971,9.2989149,9.5335875,9.5042534,9.0055733,9.328249,9.4455853
"262","EMPAID_V02",0,0,0,0,0,0,0.0586682,0,0.0293341,0.0293341,22.1765919,22.675272,23.0272808,23.5259609,23.8779697,18.4804935,18.656498,20.7978878,23.1739521,24.1713104,24.1419773,51.3347015,50.9826927,50.8946915,50.220005,50.1320038,54.4441185,54.238781,52.1853905,49.779995,48.5479622,48.5479622,5.4561453,5.3094749,5.0454679,5.2214727,4.9574656,6.0428276,6.0721622,5.9254913,6.0134935,6.2188325,6.2481666
"263","EMPAID_V03",0,0,0,0,0,0,0.3226753,0,0.0293341,0.0293341,18.9205036,19.3605156,19.5071869,19.9178638,20.1232033,16.1337643,16.1630974,19.5071869,22.3525963,23.115284,22.5579357,51.7160454,51.4227028,51.5400429,50.9533577,51.0120277,54.1214447,53.9454384,50.3960114,47.8732758,46.8172493,47.2279243,4.0774422,3.9307716,3.6667645,3.8427691,3.5787621,4.4587855,4.6054564,4.4881196,4.4881196,4.7521267,4.8987975
"264","EMPAID_V10",0,0,0,0,0,0,0.2933412,0,0.0293341,0.0586682,19.6831913,19.6538582,20.5925484,20.3285427,20.0645351,16.5444412,16.6324444,18.6858311,20.4752121,20.6218834,20.0938683,44.0305061,44.441185,43.8545036,43.7371674,43.9131699,46.5239067,46.0838966,43.7078323,42.3291283,41.7424469,42.182457,2.9040775,2.5227339,2.1707246,2.552068,2.6400704,3.549428,3.9014373,3.9307716,3.8134351,4.2241125,4.2827806
"265","EMPAID_V04",0,0,0,0,0,0,0.3226753,0,0.0293341,0.0586682,17.2484608,17.6004696,17.747139,18.0111465,18.0404816,14.9017305,15.0484009,18.6271629,21.4139042,22.1765919,21.5605755,50.0146675,49.9266663,50.2493401,49.7213249,49.8973312,52.3320618,51.9800529,48.1959534,45.8785553,44.9105301,45.4678802,3.8134351,3.549428,3.0800822,3.3440893,3.1387503,3.8427691,4.0481081,3.9307716,3.784101,3.9601057,3.9894397
"266","EMPAID_V05",0,0,0,0,0.0293341,0.0293341,0.3226753,0.0293341,0.0586682,0.0880023,15.6937523,15.7817545,16.4857731,16.7204456,16.6617775,14.0217075,13.9337053,16.3977699,18.8325024,19.5071869,18.8618355,57.3775291,57.5535355,57.0841904,56.3801689,56.468174,57.7002068,57.2601929,54.4441185,52.1560593,51.100029,51.4227028,6.1308303,5.8668232,5.6321502,6.1014962,6.0721622,7.4508653,7.9788795,8.0375481,8.1842184,8.5362272,8.8295689
"267","EMPAID_V06",0,0.0293341,0.0293341,0.0293341,0.0586682,0.0586682,0.2053388,0.0586682,0.0880023,0.1173365,17.9231453,18.0111465,19.7711945,19.7125263,19.4778519,16.1630974,15.5764151,16.7204456,18.2751541,18.4804935,18.2458191,62.3936653,62.7456741,61.3083,60.8682899,61.2202988,62.8043404,62.9510117,61.1616325,59.5775871,58.8442345,58.7562332,7.6562042,7.2161922,6.8641829,7.3628631,7.2455263,8.9469051,9.3869171,9.8855972,10.0616016,10.5602818,10.8536224
"268","EMPAID_V07",0,0,0,0,0.0293341,0.0293341,0.1760047,0.0293341,0.0586682,0.0880023,18.4218254,18.2458191,20.2112064,19.8298626,19.6245232,16.1044292,15.6350832,16.5737762,18.0111465,18.216486,18.0111465,57.9055443,58.8149033,57.0841904,57.1135216,57.2308578,59.5775871,59.6362572,58.1402168,56.7321777,55.9694939,55.8814888,5.2801409,4.5467877,4.3121152,4.6641245,4.7521267,5.8961573,6.3068347,6.7175126,6.8348489,7.3628631,7.6268702
"269","EMPAID_V08",0,0,0,0,0.0293341,0.0293341,0.3226753,0.0293341,0.0586682,0.0880023,16.3097687,16.5151062,17.336462,17.3071289,17.2777939,14.2857141,14.4030504,16.8084488,18.9205036,19.3311825,18.8911705,53.388092,53.4174232,52.9774132,52.6547356,52.6254044,54.6201248,54.0627747,51.3640366,49.5746536,48.7239647,49.0759735,4.018774,3.784101,3.4027574,3.7547667,3.8134351,4.7814608,5.2214727,5.2214727,5.1921387,5.6028161,5.6614842
"270","EMPAID_V09",0,0,0,0,0,0,0.3226753,0,0.0293341,0.0586682,15.6350832,15.9577589,16.5151062,16.8377819,16.6911125,13.4056911,13.6403637,16.9844532,19.8591957,20.5338802,19.976532,45.8492241,45.8198891,45.761219,45.321209,45.6438828,48.2546196,47.9612808,44.5585213,42.182457,41.1557655,41.7131119,3.1974187,2.9040775,2.4053974,2.5227339,2.3467293,3.0214138,3.0800822,2.8160751,2.6400704,2.9627457,2.9334116
"271","EMPAID_W01",0,0,0,0,0,0,0.1173365,0,0,0,19.1551781,19.2138462,19.1551781,19.4485188,19.5365219,16.1630974,16.7791138,18.3338223,18.8031673,18.8325024,18.6271629,40.1877365,39.9237328,40.0997353,39.7183914,39.8943977,41.331768,40.9504242,39.7477264,39.3957176,38.8677025,38.5450287,9.9149313,10.1202698,10.0029335,10.0909357,9.8269291,11.7629805,11.528307,11.0589619,11.0589619,11.557642,12.0856552
"272","EMPAID_W10",0,0,0,0,0,0,0,0,0,0,12.0269871,11.9683189,12.0269871,11.6456442,12.0856552,11.3816366,11.557642,11.4989729,11.4109707,11.4989729,11.6163101,66.4711075,68.2311554,69.5511856,70.7832184,71.3992386,71.9272537,73.4232941,74.7139893,75.535347,75.8580246,76.0340271,14.9310646,13.2296858,11.8509827,11.0002937,9.9442654,10.1202698,8.448225,7.2161922,6.4828396,6.0721622,5.778821
"273","EMPAID_W02",0,0,0,0,0,0,0.0880023,0,0,0,15.7230864,15.8697567,15.8404226,16.1337643,16.3391018,13.787034,14.2857141,15.4297447,15.9284248,15.9577589,15.7524204,52.420063,52.1560593,52.420063,52.2147255,52.420063,52.5373993,52.4787331,51.5693741,51.3053665,50.5426826,50.2493401,12.5550013,12.6723375,12.437665,12.3496628,11.9389849,14.3737164,13.9337053,13.6110296,13.4643593,14.1977119,14.6963921
"274","EMPAID_W03",0,0,0,0,0,0,0.0293341,0,0,0,15.10707,15.3124084,15.2244062,15.2830744,15.6350832,13.347023,13.5230274,13.8163681,14.0217075,14.227046,14.0217075,58.668232,58.2868881,58.6095619,58.5802307,58.668232,58.1108818,58.4042244,58.3162231,58.2868881,57.2895279,56.9961853,12.2616606,12.437665,12.2029924,12.1736584,11.7336464,14.5790558,14.1097097,13.8750362,13.7283659,14.5203876,15.0190668
"275","EMPAID_W04",0,0,0,0,0,0,0,0,0,0,17.1017895,17.1604576,17.1311226,17.0724545,17.4244652,15.136404,15.3124084,15.1950722,15.136404,15.136404,15.2244062,60.3989449,60.1642723,60.3989449,60.4869461,60.8682899,60.6629524,60.7802887,61.0736275,61.2496338,60.4576111,59.7242584,10.9416246,11.11763,10.9122906,10.8829565,10.1496038,12.6430035,12.3496628,12.1736584,12.0563211,12.8483429,13.4936934
"276","EMPAID_W05",0,0,0,0,0,0,0,0,0,0,17.0431213,17.0137863,17.336462,16.89645,17.1604576,14.8137283,15.136404,14.9897327,14.8137283,14.9310646,15.10707,62.3056602,62.1589928,62.1589928,62.7456741,62.8923454,62.5403328,62.5110016,62.7163391,62.8336754,61.8949852,60.9856262,9.2989149,9.4749193,9.1522436,9.0055733,8.5948963,11.2936344,11.0002937,10.9416246,11.0002937,11.8216486,12.5550013
"277","EMPAID_W06",0,0,0,0,0,0,0,0,0,0,16.1924324,16.1924324,16.6324444,16.2804337,16.5444412,14.3150482,14.6377239,14.5497217,14.5497217,14.6963921,14.8137283,63.0390129,63.3030205,63.4203568,64.1830444,64.3590469,64.5350571,64.476387,64.7990646,64.7697296,63.9777069,63.3030205,7.7148724,7.4508653,6.893517,6.4828396,6.0428276,8.0962162,7.8322086,7.5975361,7.6268702,8.2722206,8.8295689
"278","EMPAID_W07",0,0,0,0,0,0,0,0,0,0,16.6324444,16.4857731,16.6617775,16.3097687,16.7204456,15.136404,15.3417425,15.2537403,15.1657381,15.0484009,15.1950722,62.1003227,62.8043404,63.3616905,64.2417145,64.3590469,65.3857422,65.7084198,66.26577,66.4711075,66.3537674,65.6790848,8.2135525,7.6562042,6.9228511,6.3948374,5.8668232,6.4241714,5.8961573,5.4268112,5.3094749,5.544148,6.0721622
"279","EMPAID_W08",0,0,0,0,0,0,0,0,0,0,15.2830744,15.3124084,15.6644173,15.4004107,16.0750961,15.136404,15.3417425,15.5177469,15.5177469,15.3124084,15.4884129,63.3323555,64.388382,65.0044022,65.8844223,65.7964249,67.0284576,67.7031403,68.1724854,68.6711655,69.1405106,68.9645081,8.4775591,7.3921971,6.4241714,5.8081551,5.2214727,4.9281316,4.0481081,3.4027574,2.9040775,2.6400704,2.6400704
"280","EMPAID_W09",0,0,0,0,0,0,0,0,0,0,13.5230274,13.6110296,13.6696978,13.4056911,13.9630394,13.0830154,13.2003517,13.2590199,13.2003517,12.9950132,13.2003517,64.8870621,66.295105,67.5858002,68.6418304,68.876503,69.7565231,71.0178909,71.8392487,72.4845963,73.2472839,73.2472839,12.0856552,10.5896158,9.2402468,8.448225,7.6562042,7.6562042,6.2775006,5.3974771,4.8107948,4.2534466,4.0481081
