ID,sci11_1040_1km,sci12_1040_1km,sci13_1040_1km,sci14_1040_1km,sci15_1040_1km,sci16_1040_1km,sci17_1040_1km,sci18_1040_1km,sci19_1040_1km,sci20_1040_1km,sci21_1040_1km,Thin0211,Thin0212,Thin0213,Thin0214,Thin0215,Thin0216,Thin0217,Thin0218,Thin0219,Thin0220,Thin0221,Thin0222,Thin0223
LKV-1771,26.1953659,25.5793495,25.2273388,24.5819893,23.4086246,25.3446751,42.6518059,49.1639786,48.1959534,47.4039307,45.8492241,0,0,0,0,0,6.0428276,6.0428276,44.499855,47.6679382,59.4309196,59.4309196,59.4309196,59.4309196
LKV-1772,30.1848049,30.1554699,29.9207973,29.334116,28.8354359,30.7421532,45.321209,48.841301,48.2839546,47.4332657,46.3185692,0,0,0,0,0,6.1014962,6.1014962,22.2645931,43.1504822,48.2546196,54.5027885,54.5027885,54.5027885
LKV-1773,28.5714283,28.894104,28.7180996,28.454092,28.3074207,29.1581116,35.0836029,34.9369316,35.0542679,34.4969215,34.3502502,0,0,0,0,0,0.5573482,1.290701,7.7148724,16.9257851,20.445879,27.3980637,27.3980637,27.3980637
LKV-1774,37.9290123,38.0463486,37.8703423,37.723671,37.577003499999996,38.3103561,37.577003499999996,37.5183334,37.4596672,37.6063347,37.1956596,5.778821,5.778821,5.778821,5.778821,5.778821,5.778821,17.6591377,18.4804935,18.4804935,18.4804935,18.4804935,18.4804935,18.4804935
LKV-1775,46.641243,46.641243,46.670578,46.2598991,46.0252266,44.5878563,43.9131699,43.9131699,43.7371674,44.0891762,44.7638588,11.0002937,11.0002937,11.0002937,11.0002937,11.0002937,11.0002937,14.0217075,17.2777939,17.2777939,17.2777939,17.2777939,17.2777939,17.2777939
LKV-1776,29.8914642,30.0381336,30.65415,30.3901443,30.3021412,29.0994434,29.1287766,29.1287766,29.0994434,29.2167797,29.5981236,5.3681431,5.3681431,5.3681431,5.3681431,5.3681431,5.3681431,5.3681431,5.573482,5.573482,5.573482,5.573482,5.573482,5.573482
LKV-1777,49.2813148,48.6652985,48.2839546,47.579937,47.1692581,45.9958916,46.1132278,47.4332657,47.6386032,49.0466423,58.9322395,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1778,63.2443542,64.6817245,63.9777069,63.7136993,63.2150192,61.0736275,60.9562912,60.5456161,60.5456161,61.4549713,70.2845383,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1779,68.9645081,76.1513672,76.1806946,75.7113495,75.3006744,74.2446442,74.5086517,74.4206543,74.5086517,74.7139893,76.6500473,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246,2.1707246
LKV-1780,53.0360794,58.3162231,59.0202408,58.7855682,59.0495758,60.1349373,61.4549713,61.4256363,61.3669701,61.6896439,61.0149612,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493,46.8172493
LKV-1781,45.2038727,47.7266045,49.1639786,50.2493401,51.100029,55.1774712,57.788208,58.6388969,58.8149033,59.6949234,59.108242,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162,94.3385162
LKV-1782,41.331768,43.0624809,44.3531837,45.5558815,45.7025528,50.3960114,52.420063,53.0360794,53.6520958,54.3854485,54.6201248,100,100,100,100,100,100,100,100,100,100,100,100,100
LKV-1783,32.8835449,33.4115562,34.4382515,35.0249329,34.5849228,37.723671,38.3983574,38.3690224,38.6036949,38.5156937,39.7183914,100,100,100,100,100,100,100,100,100,100,100,100,100
LKV-1784,34.9956017,35.3769417,36.1102982,36.2569656,36.0516281,39.0143738,39.5717201,40.4224129,41.0677605,41.0090942,42.0944557,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991,73.7752991
LKV-1785,67.5271378,67.4097977,67.4097977,67.2337952,66.70578,65.8257523,65.9430923,65.8550873,65.4737473,64.9163971,64.2417145,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723,21.4725723
LKV-1786,63.5963631,63.7136993,64.1243744,64.447052,63.3616905,61.8949852,61.4549713,61.1322975,60.3989449,59.6655922,59.108242,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814,25.5206814
LKV-1787,40.7450867,41.0090942,41.6251106,41.7131119,41.5957756,41.1557655,41.1264305,40.9797592,40.921093,40.3050766,40.0997353,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073,49.0173073
LKV-1788,49.6039886,49.9853325,50.8360214,50.7186852,50.1613388,49.6039886,49.2813148,48.3719559,46.9639206,45.4678802,44.441185,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098,60.3696098
LKV-1789,42.7398071,43.0624809,44.5585213,44.9692001,45.0278664,46.0545616,45.9078903,46.4065704,45.8785553,45.3798752,44.7931938,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032,47.6386032
LKV-1790,9.0935755,9.6215897,10.7656202,11.528307,11.9683189,13.4643593,14.1683779,15.2830744,15.8110886,16.4271049,17.2191257,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806
LKV-1791,2.8160751,2.9334116,3.0507481,3.0214138,3.1680844,3.2854209,3.4320915,3.5787621,3.6667645,3.9014373,4.0774422,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1792,3.2854209,3.5200939,3.6667645,3.7254326,3.8721032,3.9307716,4.1947784,4.4294515,4.5467877,4.5467877,4.5467877,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1793,5.8668232,6.0134935,6.1014962,6.4535055,6.6881785,7.7148724,8.0668821,8.5362272,8.8589029,9.0055733,9.2402468,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1794,27.8674107,28.2780876,28.6007633,29.334116,29.9207973,32.6782036,33.2648888,33.851570100000004,34.0862427,34.9075966,35.4062767,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1795,41.6544456,42.182457,42.7984734,43.4438248,43.9718399,46.0838966,46.699913,47.3745956,47.3159294,47.9319458,48.5186272,0,0,0,0,0,0,0,0,0,0,0,0,0.762687
LKV-1796,33.8809052,34.3209152,34.7022591,34.8489304,34.9075966,34.5262527,34.5262527,34.4089165,34.1449089,34.4089165,34.5262527,0,0,0,0,0,0,0,0,0,0,0,0,0.762687
LKV-1797,44.9105301,44.7345276,44.8225288,44.7051926,44.2651787,42.182457,41.7131119,41.1557655,40.8037529,40.891758,40.6570854,0,0,0,0,0,0,0,0,0,0,0,0,2.5814021
LKV-1798,48.5772972,48.2839546,48.2252846,48.0199471,47.4039307,45.2038727,44.6758575,43.8545036,43.2384872,42.8278084,42.4171295,0,0,0,0,0,0,0,0,0,0,0,0,9.5922556
LKV-1799,40.6277504,40.9797592,41.3611031,41.4491043,41.4197693,40.7157516,40.4517441,40.2170715,39.953064,39.5717201,39.3957176,0,0,0,0,0,0,0,0,0,0,0,0,9.6509237
LKV-1800,48.0492821,48.0492821,48.1666183,48.1959534,48.1079483,46.5239067,46.7292442,46.7292442,46.377235400000004,46.8759155,46.8759155,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,4.8107948,5.8374891
LKV-1801,49.4279861,49.80933,49.9266663,49.9559975,50.0733337,49.9266663,50.8946915,51.2467003,51.2173653,54.5614548,59.0202408,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798,5.4854798
LKV-1802,26.3713703,27.4567318,27.6914043,27.8380756,33.8809052,34.5849228,35.611618,36.7556458,37.4303322,42.0944557,53.6814308,0.8213552,0.8213552,0.8213552,0.8213552,13.8750362,13.8750362,13.8750362,13.8750362,13.8750362,13.8750362,13.8750362,13.8750362,13.8750362
LKV-1803,27.1633911,27.9554119,28.1020832,28.1314163,36.7263145,35.9342918,37.0196533,38.9557037,39.2783813,41.9771194,53.0360794,15.4297447,15.4297447,15.4297447,15.4297447,37.9876785,37.9876785,37.9876785,37.9876785,37.9876785,37.9876785,37.9876785,37.9876785,37.9876785
LKV-1804,49.2226448,49.4279861,49.4866524,49.2226448,52.4787331,50.6306839,50.7773552,51.8920517,51.3933716,52.7427406,59.5482559,52.7427406,52.7427406,52.7427406,52.7427406,64.9457321,64.9457321,64.9457321,64.9457321,64.9457321,64.9457321,64.9457321,64.9457321,64.9457321
LKV-1805,56.7908478,57.0841904,58.2575531,59.1962471,59.6949234,60.3989449,60.7509537,61.8949852,62.0416527,62.8043404,69.1405106,47.9319458,47.9319458,47.9319458,47.9319458,50.19067,50.19067,50.19067,50.19067,50.19067,50.19067,50.19067,50.19067,50.19067
LKV-1806,35.523613,42.5344658,44.7051926,46.5825768,57.0255203,57.9348793,58.9029045,59.6362572,60.1936035,61.5723076,67.8204727,14.6377239,14.6377239,14.6377239,14.6377239,37.3716621,37.3716621,37.3716621,37.3716621,37.3716621,37.3716621,37.3716621,37.3716621,37.3716621
LKV-1807,36.462307,42.7691422,45.2038727,46.7292442,53.0654144,53.0654144,53.1827507,52.9774132,52.8307419,53.388092,58.7855682,5.0161338,5.0161338,5.0161338,5.0161338,21.5312405,21.5312405,21.5312405,21.5312405,21.5312405,21.5312405,21.5312405,21.5312405,21.5312405
LKV-1808,49.1933136,51.7747154,53.4467583,53.7107658,53.9161034,52.8894119,53.2414207,53.0654144,53.7987671,53.5347595,57.3481941,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1809,41.2437668,44.8811951,45.0865364,44.8518639,43.7078323,42.7398071,43.0918159,43.8251686,44.47052,45.2332077,49.3693161,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1810,30.4194775,35.9049568,36.0222931,35.611618,34.4969215,34.232914,33.851570100000004,33.9689064,34.1742439,35.0836029,40.8037529,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1811,40.3930779,47.3745956,46.1132278,45.790554,45.4972115,46.1425629,46.377235400000004,47.550602,51.129364,50.7480202,53.7401009,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1812,44.2358475,62.276329,60.9562912,60.6629524,60.6336174,61.8069801,65.1217346,67.2337952,73.276619,74.4499817,76.8847198,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1813,48.7532997,59.1962471,58.9029045,58.4628906,58.0228806,60.1642723,61.6896439,62.0709877,62.246994,63.6843643,66.9991226,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1814,56.9375191,57.817543,58.9029045,58.9029045,58.8149033,60.8389549,61.4256363,63.9190369,60.9856262,60.7216187,63.0096817,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1815,38.662365,39.1903801,39.9237328,39.7770615,39.7183914,42.6224709,43.1504822,45.9372253,43.0918159,43.8838387,48.870636,0,0,0,0,0,0,0,0,0,0,0,0,22.3232613
LKV-1816,14.3443823,14.2563801,14.1977119,13.9923735,13.9043703,15.2830744,15.4297447,16.4857731,16.3977699,17.3951302,19.6831913,0,0,0,0,0,0,0,0,0,0,0,0,15.6937523
LKV-1817,19.976532,20.005867,20.0352001,19.7711945,19.8885307,20.445879,20.5045471,20.8565559,20.445879,21.2378998,21.9419193,0,0,0,0,0,0,0,0,0,0,0,0,19.0965099
LKV-1818,20.0938683,20.3872108,20.9738922,21.5019073,21.8245811,20.5338802,20.5045471,21.1205635,20.9445591,21.1792316,21.9419193,0,0,0,0,0,0,0,0,0,0,0,0,14.1977119
LKV-1819,23.085948900000002,23.3206215,23.085948900000002,23.085948900000002,22.4405975,23.5259609,23.6432972,23.8486366,23.7019653,23.8193016,23.6432972,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1820,19.8298626,19.6538582,19.3018475,18.4804935,17.5711346,19.59519,19.6245232,19.59519,19.0671749,19.125843,18.7444992,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1821,22.1765919,21.8832493,21.8539162,21.2672329,20.9738922,25.8140221,25.5500145,25.784687,24.904665,24.6113224,24.464653,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1822,32.414196,31.9155178,31.3581696,30.8008213,30.1554699,34.7022591,34.0275726,34.7609253,33.7342339,33.2355537,32.6782036,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1823,24.5233212,24.7286587,24.7579937,24.5526543,24.4059849,22.2939281,23.1739521,29.9207973,30.1848049,30.4194775,30.0674686,0,0,0,0,0,0,0,0,5.3681431,26.4007034,26.4007034,26.4007034,26.4007034
LKV-1824,15.6937523,15.6057491,16.0457611,15.987093,15.9284248,13.9337053,17.0724545,31.2114983,31.534174,31.094162,30.65415,6.8641829,6.8641829,6.8641829,6.8641829,6.8641829,6.8641829,6.8641829,12.437665,26.5767078,41.1264305,41.1264305,41.1264305,41.1264305
LKV-1825,23.9073048,24.024641,24.0539742,24.0833092,24.0539742,26.0780296,48.870636,61.7483139,61.0149612,60.1349373,60.6336174,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.9521852,6.9521852,53.7987671,58.1108818,62.6576691,62.6576691,62.6576691,62.6576691
LKV-1826,21.3552361,20.9152241,19.976532,19.5365219,18.8911705,21.5605755,46.4359055,52.0387192,50.8360214,50.2786751,49.5453224,0,0,0,0,0,9.6802578,9.6802578,60.1642723,60.1642723,60.2229385,60.2229385,60.2229385,60.2229385
LKV-1827,23.7313004,23.115284,22.7046051,22.0005875,21.3845711,24.1713104,51.5987091,53.9454384,52.7720757,52.2733955,50.8066864,0,0,0,0,0,2.2587268,2.2587268,54.1801109,60.5162811,62.188324,62.5990028,62.5990028,62.5990028
LKV-1828,38.9263725,38.8090363,38.3103561,37.723671,36.4916382,39.1610451,55.9694939,58.5508957,57.4361992,56.7028465,55.500145,0,0,0,0,0,3.9307716,3.9307716,33.5875626,52.7134056,59.0202408,63.9777069,63.9777069,63.9777069
LKV-1829,37.8410072,38.8383675,39.0143738,38.8383675,38.1343498,39.7477264,43.7664986,44.0598412,43.2971535,42.6224709,41.8011131,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,0.0880023,13.0536814,13.3763571,21.9125843,28.1900845,39.6303902,39.6303902,39.6303902
LKV-1830,37.6356697,38.8383675,38.9557037,39.3077164,38.9850388,39.3663826,41.4197693,41.3904381,41.2731018,41.331768,41.5957756,10.9122906,10.9122906,10.9122906,10.9122906,10.9122906,10.9122906,33.9395714,34.1449089,34.1449089,34.1449089,35.8756218,35.8756218,35.8756218
LKV-1831,53.0947495,54.0041084,54.1801109,54.3267822,53.7694321,50.4253464,49.8386612,50.8946915,51.5107079,52.3320618,53.7694321,37.753006,37.753006,37.753006,37.753006,37.753006,37.753006,43.1798172,43.1798172,43.1798172,43.2091522,43.2091522,43.2091522,43.2091522
LKV-1832,49.2813148,49.80933,50.2786751,50.4546776,49.5453224,46.8172493,47.1105881,48.1666183,49.6039886,51.1880302,52.5080681,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996,42.4757996
LKV-1833,49.4866524,49.7506599,50.4546776,50.7186852,51.2173653,49.6919899,50.3080101,50.6013489,50.6013489,51.7160454,51.8627167,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1834,54.8547974,54.7374611,54.5027885,54.9134636,55.0014648,53.5640945,53.2707558,52.5667343,52.5080681,52.0387192,52.2733955,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1835,49.7506599,52.9774132,52.7720757,52.0680542,51.5400429,52.5373993,53.622764599999996,53.5640945,53.5347595,53.4174232,53.2120857,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1836,53.358757,54.5027885,53.9161034,52.8600769,52.009388,53.6814308,55.4121437,55.7641525,55.6468163,56.2921677,56.4095039,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628,12.3496628
LKV-1837,51.2760353,52.5373993,53.0947495,53.358757,53.1827507,55.2654724,56.2335014,56.6148415,56.3801689,57.3775291,57.4068642,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052,56.4975052
LKV-1838,46.7585793,48.1666183,49.3106499,49.9853325,50.4253464,53.8574371,54.3561172,54.1214447,54.7667923,55.3828087,55.6761513,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526,89.5570526
LKV-1839,39.3370476,40.4810791,41.3904381,41.6837769,41.5077744,45.7025528,46.5239067,47.1692581,47.7266045,48.6652985,49.9559975,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776,89.1463776
LKV-1840,34.8489304,35.523613,35.7876205,35.9342918,35.9342918,39.5423889,39.982399,40.891758,43.2091522,44.3531837,45.9078903,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145,75.4180145
LKV-1841,67.2337952,67.8204727,67.9378128,67.8204727,67.3804626,67.9671478,67.4978027,67.2631302,68.2018204,67.9671478,67.9378128,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486,24.2886486
LKV-1842,69.1405106,69.1991806,69.3458481,69.3165131,68.4071579,67.1164551,66.1777649,65.5324173,64.6817245,64.0950394,63.6256981,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239,14.6377239
LKV-1843,47.1105881,47.1692581,47.5212669,47.1985931,46.699913,45.790554,45.4678802,44.8811951,44.499855,44.2651787,44.1478424,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612,47.990612
LKV-1844,45.4972115,45.6732178,46.0545616,45.5265465,44.9692001,43.6784973,43.2678223,41.8891182,40.1290703,38.5450287,37.782341,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482,53.0067482
LKV-1845,32.5608673,32.443531,32.8248749,32.2968597,31.6515102,31.563509,31.0354939,30.3021412,29.0114403,28.2780876,27.2513943,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453,31.6808453
LKV-1846,7.2748609,7.4215312,7.6268702,7.568202,7.5388675,8.448225,8.5948963,8.6535645,8.8589029,8.9175711,9.0349073,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482,0.5573482
LKV-1847,5.6908183,6.1308303,6.3361688,6.6001759,6.8348489,7.4801993,7.7442064,8.0375481,8.2135525,8.418891,8.5362272,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1848,5.8081551,6.1601644,6.4535055,6.6588445,6.8641829,7.6562042,8.0668821,8.3308887,8.3895569,8.6828985,8.6242304,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1849,14.6377239,14.9897327,15.2537403,15.6057491,15.8697567,17.9524784,18.3044872,18.7444992,19.0085068,19.1845112,19.3018475,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1850,36.3156357,36.8436508,37.1369896,37.3716621,37.9876785,39.3957176,39.7770615,40.4517441,40.6864166,40.891758,41.0090942,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1851,54.0627747,54.3561172,54.8254623,55.0014648,55.3534775,53.5934296,53.7107658,54.0334396,53.6814308,54.0041084,53.8281021,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1852,59.5189209,59.4602509,59.7242584,59.8122635,59.4015846,56.7321777,56.5855103,56.5855103,56.0281601,56.6148415,55.9694939,0,0,0,0,0,0,0,0,0,0.8506894,0.8506894,0.8506894,0.8506894
LKV-1853,68.905838,68.6711655,68.2898178,68.0844803,66.7644501,63.2736855,62.6283379,62.4816666,61.6603127,62.6870041,61.6896439,0,0,0,0,0,0,0,0,0,1.0560281,1.0560281,1.0560281,3.4027574
LKV-1854,60.8389549,60.4282799,60.1349373,60.017601,59.078907,56.1161613,55.8228226,55.8521576,54.9721336,55.4708138,55.1188049,0,0,0,0,0,0,0,0,0,0,0,0,3.0507481
LKV-1855,48.5186272,48.4012909,48.841301,48.6946335,48.6946335,45.7318878,45.8198891,46.0838966,45.2918739,45.9078903,46.2892342,0,0,0,0,0,0,0,0,0,0,0,0,15.0190668
LKV-1856,44.5585213,44.5291862,44.5585213,44.41185,44.6465225,43.3851585,43.6198311,43.9425049,43.7078323,45.4678802,46.5239067,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,2.1413903,14.667058
LKV-1857,49.7506599,49.80933,49.3986511,48.899971,49.1053085,49.4279861,49.8386612,49.897331200000004,49.779995,53.6520958,56.8495178,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868,0.49868
LKV-1858,39.8650627,40.1290703,39.8357277,39.2197113,39.0437088,40.6570854,41.0970955,41.5371094,41.7717819,45.5558815,55.0601349,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1859,33.7929001,34.3795853,34.4969215,34.1742439,34.8782616,37.4303322,37.8410072,38.4863586,38.6330299,41.5371094,50.5133476,9.6215897,9.6215897,9.6215897,9.6215897,12.7310066,12.7310066,12.7310066,12.7310066,12.7310066,12.7310066,12.7310066,12.7310066,12.7310066
LKV-1860,55.2068062,55.58815,55.4414787,54.8841286,54.6201248,56.9375191,56.3801689,55.9401588,55.58815,57.4068642,61.2202988,49.0759735,49.0759735,49.0759735,49.0759735,49.9559975,49.9559975,49.9559975,49.9559975,49.9559975,49.9559975,49.9559975,49.9559975,49.9559975
LKV-1861,55.2361412,55.500145,55.52948,55.52948,59.8122635,61.1029625,61.0442963,60.7216187,60.8096199,61.2789688,64.828392,52.8600769,52.8600769,52.8600769,52.8600769,64.2123795,64.2123795,64.2123795,64.2123795,64.2123795,64.2123795,64.2123795,64.2123795,64.2123795
LKV-1862,39.9237328,41.1850967,41.5371094,42.270462,52.420063,53.8574371,54.4147835,54.8254623,55.1188049,55.0601349,59.7242584,14.0217075,14.0217075,14.0217075,14.0217075,40.6864166,40.6864166,40.6864166,40.6864166,40.6864166,40.6864166,40.6864166,40.6864166,40.6864166
LKV-1863,50.102668799999996,49.9853325,49.1053085,48.3426208,52.3320618,52.3907318,51.8627167,50.7480202,50.0440025,50.0146675,53.0654144,1.9653858,1.9653858,1.9653858,1.9653858,16.7791138,16.7791138,16.7791138,16.7791138,16.7791138,16.7791138,16.7791138,16.7791138,16.7791138
LKV-1864,52.8307419,52.1560593,51.4813728,50.7773552,50.6306839,50.3080101,50.2786751,50.220005,50.6893501,50.3960114,52.5667343,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685,11.3229685
LKV-1865,42.8278084,46.3479042,46.3185692,45.7025528,45.5558815,45.350544,46.4065704,47.6972733,48.6066284,49.3106499,53.6520958,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998,26.811382299999998
LKV-1866,30.683485,33.7635689,33.5582275,33.5582275,33.35289,35.7289543,36.1689644,36.8143158,36.872982,38.2516861,43.561161,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965,14.8723965
LKV-1867,29.3634491,28.9821053,29.0407753,30.2434731,30.0968018,32.4728661,33.4995613,35.8462906,41.8011131,43.121151,45.5852165,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1868,22.7926083,34.3209152,34.3502502,33.6755638,33.5288925,34.6142578,36.2276344,39.4250526,52.6840706,53.8574371,56.9081841,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1869,31.9155178,41.0677605,40.7744217,40.041069,39.6597252,42.5344658,43.8838387,46.2598991,53.8281021,55.52948,60.2229385,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1870,46.641243,46.7585793,46.8465843,46.5239067,45.6732178,47.8439407,47.2279243,47.3745956,46.670578,48.0492821,52.9480782,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1871,38.7797012,38.7210312,38.9557037,38.2810211,38.3103561,40.0997353,39.7477264,40.5104141,40.1290703,42.3877983,47.7559395,0,0,0,0,0,0,0,0,0,0,0,0,15.6937523
LKV-1872,18.7444992,18.3924904,18.216486,17.5124664,17.2777939,20.0352001,20.005867,20.2992077,20.2112064,21.4725723,23.995306,0,0,0,0,0,0,0,0,0,0,0,0,20.8565559
LKV-1873,15.3710766,14.9897327,14.7257261,14.0803757,13.6110296,14.9603987,14.4617186,14.4323845,14.227046,14.667058,15.1657381,0,0,0,0,0,0,0,0,0,0,0,0,14.2857141
LKV-1874,15.6350832,16.0750961,16.9257851,17.365797,17.5418015,15.0777349,15.10707,15.4297447,15.136404,15.1950722,14.9897327,0,0,0,0,0,0,0,0,0,0,0,0,11.0296278
LKV-1875,17.1604576,17.8938103,18.3044872,18.3044872,18.187151,16.1044292,16.3097687,16.7497807,16.6617775,17.4244652,17.2484608,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1876,12.3496628,12.2616606,11.7629805,10.9416246,10.4722795,10.6189499,10.4722795,10.7949543,10.4429455,10.6189499,10.4722795,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1877,17.5711346,17.0724545,16.8084488,16.1044292,15.4004107,17.1897926,17.0724545,18.0404816,17.1017895,16.8084488,16.6911125,0,0,0,0,0,0,0,0,0,0,0,0,0
LKV-1878,21.3552361,21.2378998,20.9445591,20.1818714,19.8005276,17.1897926,17.6884708,36.5209732,37.3129959,36.6383095,35.2596054,0,0,0,0,0,0,0,0,25.051334399999998,49.3399811,49.3399811,49.3399811,49.3399811
LKV-1879,19.6831913,19.4485188,19.4191837,18.9791737,18.5098267,15.6644173,17.2191257,42.270462,43.4438248,42.0064545,40.2170715,6.4535055,6.4535055,6.4535055,6.4535055,6.4535055,6.4535055,6.4535055,8.0668821,39.5423889,50.4546776,51.100029,51.100029,51.100029
LKV-1880,27.3393955,27.2220592,27.6914043,27.9260788,27.7500725,27.1340561,35.9636269,48.2546196,48.4892921,48.2252846,47.8146095,4.3707833,4.3707833,4.3707833,4.3707833,4.3707833,8.9175711,8.9175711,35.1129379,39.7770615,41.2437668,47.7852745,47.7852745,47.7852745
LKV-1881,22.205925,21.3845711,20.885891,20.3578758,19.8298626,21.8832493,44.0305061,50.2786751,49.9559975,49.6919899,48.4306259,0,0,0,0,0,9.328249,9.328249,66.8817825,67.2044601,67.2044601,69.6685257,69.6685257,69.6685257
