ID,sci11_1040_1km,sci12_1040_1km,sci13_1040_1km,sci14_1040_1km,sci15_1040_1km,sci16_1040_1km,sci17_1040_1km,sci18_1040_1km,sci19_1040_1km,sci20_1040_1km,sci21_1040_1km,Thin0211,Thin0212,Thin0213,Thin0214,Thin0215,Thin0216,Thin0217,Thin0218,Thin0219,Thin0220,Thin0221,Thin0222,Thin0223
PAY-0001,30.9474926,31.3581696,31.3288345,31.4461727,32.1795235,30.3901443,30.7421532,30.5954819,30.4488125,30.8008213,31.0354939,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0002,36.4916382,36.7849808,36.432972,36.432972,36.9316521,33.5288925,33.4408913,33.1768837,32.8248749,32.7368736,32.7075386,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0003,20.2405396,20.5338802,20.5632153,20.8565559,21.3845711,19.7418594,19.8591957,19.7711945,19.8005276,20.0938683,20.4752121,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0004,24.3179817,24.8459949,25.3153419,26.4593716,28.5420952,32.7955399,33.7635689,34.3502502,34.3209152,34.3209152,34.3795853,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0005,20.2698746,21.0032272,21.2965679,22.0299206,24.024641,29.9794655,32.7955399,33.9395714,34.9369316,35.7876205,36.9903183,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0006,19.8298626,20.0352001,20.0352001,19.9471989,20.5338802,21.2965679,22.5872688,23.1739521,23.6432972,24.3179817,25.5793495,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0007,12.8190088,13.1123495,13.2883539,13.4350252,13.8163681,15.987093,16.3977699,16.4564381,16.3391018,16.3391018,16.5151062,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0008,3.1680844,3.2560868,3.2560868,3.3440893,3.4907598,4.2241125,4.1654444,4.1654444,4.0774422,4.0481081,4.0774422,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0009,22.9392776,23.4672928,23.9659729,24.2593136,24.9339981,24.1126423,24.4939861,25.051334399999998,25.3153419,25.2566738,25.4033432,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0010,28.2780876,28.454092,28.7767677,29.2754478,30.1554699,30.9474926,31.2995014,31.6515102,31.5048409,31.1528301,31.3581696,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0011,19.3605156,19.7125263,20.005867,20.9152241,22.3819294,28.454092,29.4221172,29.7447929,29.5394535,29.4514523,29.5394535,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0012,16.8377819,16.9844532,17.0724545,17.5124664,18.8618355,26.9580517,29.0994434,29.6274567,30.2141399,30.683485,31.9741859,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0013,12.0269871,11.8216486,11.8803167,11.8216486,12.437665,14.6083899,15.3417425,15.6644173,15.9577589,16.5737762,17.5711346,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0014,8.0962162,8.2428865,8.448225,8.3602228,9.0349073,12.1443243,12.2616606,11.997653,11.7629805,11.7629805,11.6456442,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0015,6.3655033,6.4535055,6.5415077,6.7175126,7.8615432,11.0002937,11.1469641,10.9709597,10.8536224,10.648284,10.4722795,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0016,4.6054564,4.6347904,4.7814608,5.0161338,5.6028161,7.0695219,7.12819,7.1575241,7.0401878,6.5708418,6.4828396,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0017,41.6837769,41.7717819,42.0357895,42.270462,42.9451447,40.8330879,40.9504242,41.1557655,41.1850967,41.1557655,41.331768,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0018,36.7263145,37.1956596,37.6943398,38.0756836,39.3957176,36.7849808,37.6063347,37.9583473,37.9290123,38.0463486,38.4570236,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0019,25.6086826,25.9606915,26.0780296,26.0486946,26.7233791,25.0220013,25.3446751,25.4620132,25.3740101,25.2566738,25.3740101,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0020,23.2326202,23.3206215,23.3792896,23.1446171,23.5259609,22.2645931,22.23526,22.1472569,22.1472569,21.765913,21.9125843,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0021,17.8938103,18.0404816,17.9818134,18.0991497,19.2431793,22.1765919,22.4405975,22.5579357,22.4112644,22.3819294,22.4112644,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0022,17.8938103,17.5418015,17.4244652,17.1604576,18.1284828,22.1179237,22.4699326,22.3819294,21.9712524,21.765913,21.9712524,0,0,0,0,0,0,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341
PAY-0023,7.12819,6.7175126,6.6295099,6.2188325,6.4241714,6.7761807,6.9521852,6.8348489,6.7468467,6.7175126,6.7468467,0,0,0,0,0,0,3.0800822,3.0800822,3.0800822,3.0800822,3.0800822,3.0800822,3.0800822
PAY-0024,10.1202698,10.4429455,10.7656202,10.5309477,10.9709597,11.0882959,10.8536224,10.6189499,10.2962742,10.3549423,10.1202698,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0025,17.747139,18.216486,18.4804935,18.6271629,20.0645351,22.3819294,22.1472569,21.3552361,20.8272228,20.5338802,19.9471989,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0026,15.8404226,16.89645,17.365797,17.5711346,18.3924904,19.8885307,20.2405396,20.3578758,20.5338802,20.5338802,20.2112064,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0027,37.1076546,37.2249908,37.4303322,37.782341,38.6917,38.4863586,39.0730438,39.4543839,39.7183914,39.7183914,40.1877365,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0028,21.4139042,21.5899086,21.6779118,21.5899086,22.7046051,23.2326202,24.0539742,24.3179817,24.024641,23.8486366,24.0833092,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0029,14.5497217,14.3443823,13.9630394,13.5523615,13.6696978,12.7310066,12.4963331,11.9683189,11.557642,11.2936344,11.2349663,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0030,17.336462,16.9551182,16.6031094,16.3097687,16.7497807,15.6057491,15.2830744,14.6963921,14.3737164,14.0217075,14.3150482,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0031,13.3763571,13.2003517,13.2883539,13.2003517,14.2563801,15.6350832,15.547081,15.136404,14.8723965,14.9017305,15.0190668,0,0,0,0,0,0,4.6641245,4.6641245,4.6641245,4.6641245,4.6641245,4.6641245,4.6641245
PAY-0032,7.4215312,7.3041949,7.333529,7.4215312,8.7122326,12.0856552,12.3496628,12.2616606,11.9389849,11.7923145,11.9096508,0,0,0,0,0,0,17.1897926,17.1897926,17.1897926,17.1897926,17.1897926,17.1897926,17.1897926
PAY-0033,8.5068932,8.2135525,8.0962162,7.9202113,8.008214,8.1548843,7.6562042,7.1575241,6.893517,6.6588445,6.4828396,0,0,0,0,0,0,15.1657381,15.1657381,15.1657381,15.1657381,15.1657381,15.1657381,15.1657381
PAY-0034,31.3288345,31.8275146,31.9155178,31.5928421,31.9448509,31.9155178,30.7714882,29.6274567,28.4247589,27.6034031,26.2833672,0,0,0,0,0,0,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726,2.7280726
PAY-0035,46.8465843,47.7852745,48.0492821,47.7266045,48.7239647,48.8119698,48.2546196,47.6972733,46.3185692,45.5852165,44.6758575,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0036,36.8436508,37.9583473,38.9263725,38.7503662,39.8357277,41.7131119,42.270462,42.5051346,42.1531258,41.8891182,41.8597832,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0037,25.8433552,26.6060429,27.3100624,28.1607513,29.1581116,31.5928421,32.7955399,33.323555,34.0862427,34.7609253,35.3769417,0,0,0,0,0,0,0.3226753,0.3226753,0.3226753,0.3226753,0.3226753,0.3226753,0.3226753
PAY-0038,13.6990318,13.6110296,13.5523615,13.6696978,14.3737164,17.365797,18.1578178,18.3044872,18.7444992,19.0378418,19.3605156,0,0,0,0,0,0,2.7574069,2.7574069,2.7574069,2.7574069,2.7574069,2.7574069,2.7574069
PAY-0039,10.5602818,10.208272,9.6802578,9.4162512,9.7095919,10.1202698,9.9735994,9.7389259,9.6509237,9.4749193,9.5042534,0,0,0,0,0,0,8.1548843,8.1548843,8.1548843,8.1548843,8.1548843,8.1548843,8.1548843
PAY-0040,12.0269871,11.0882959,10.6189499,10.1789379,9.8562632,9.4455853,9.0935755,8.3602228,7.8028746,7.7442064,7.8322086,0,0,0,0,0,0,13.8457022,13.8457022,13.8457022,13.8457022,13.8457022,13.8457022,13.8457022
PAY-0041,10.3842773,9.9735994,9.8562632,9.7389259,10.0616016,10.208272,9.9442654,9.5922556,9.2109127,9.0935755,9.328249,0,0,0,0,0,0,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511
PAY-0042,11.1762981,10.8536224,10.4429455,9.8562632,9.9149313,11.528307,11.0296278,10.5602818,10.0616016,9.7095919,9.328249,0,0,0,0,0,0,21.9712524,21.9712524,21.9712524,21.9712524,21.9712524,21.9712524,21.9712524
PAY-0043,30.3901443,29.5687885,28.5127602,27.6034031,26.7527142,27.1927242,26.1366978,24.904665,23.4966259,22.2939281,20.5045471,0,0,0,0,0,0,23.5846291,23.5846291,23.5846291,23.5846291,23.5846291,23.5846291,23.5846291
PAY-0044,52.0973892,51.6573792,51.0120277,50.4253464,49.6919899,49.6039886,48.3719559,46.9639206,45.5265465,43.8838387,41.5077744,0,0,0,0,0,0,8.5948963,8.5948963,8.5948963,8.5948963,8.5948963,8.5948963,8.5948963
PAY-0045,54.2974472,55.6174812,56.1454964,56.0281601,56.5268402,59.1375771,58.4335594,58.3748894,57.4655342,56.9375191,55.4708138,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0046,35.9636269,37.2543259,38.0170135,38.2223511,38.8677025,41.5371094,41.6837769,42.0064545,42.1237907,42.2997932,42.182457,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0047,17.6004696,18.216486,19.125843,19.7125263,20.6512165,24.7286587,25.8433552,26.3420353,26.8993835,27.3100624,27.4567318,0,0,0,0,0,0,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622,6.0721622
PAY-0048,13.2003517,12.7310066,12.5550013,12.6430035,13.0243473,17.3951302,17.9818134,18.0698147,18.4511585,18.9498386,19.0085068,0,0,0,0,0,0,11.4403048,11.4403048,11.4403048,11.4403048,11.4403048,11.4403048,11.4403048
PAY-0049,10.7949543,10.3842773,10.0909357,9.7389259,9.9149313,10.9709597,10.8242884,10.4429455,10.4429455,10.3256083,10.0616016,0,0,0,0,0,0,13.1123495,13.1123495,13.1123495,13.1123495,13.1123495,13.1123495,13.1123495
PAY-0050,9.3869171,9.0055733,8.7122326,8.1255503,7.8322086,7.7735405,7.3628631,7.0108538,6.6881785,6.5708418,6.3655033,0,0,0,0,0,0,18.8911705,18.8911705,18.8911705,18.8911705,18.8911705,18.8911705,18.8911705
PAY-0051,7.6855383,7.2455263,6.8641829,6.1308303,5.9841595,6.8641829,6.4535055,6.1014962,5.6908183,5.5148139,5.3094749,0,0,0,0,0,0,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125
PAY-0052,23.7019653,22.3232613,21.0032272,19.1845112,18.3631573,19.8591957,18.187151,16.3977699,14.1097097,12.5843353,11.3229685,0,0,0,0,0,0,5.9254913,5.9254913,5.9254913,5.9254913,5.9254913,5.9254913,5.9254913
PAY-0053,38.8970375,37.1956596,35.552948,33.8222351,32.5902023,33.5288925,31.8275146,29.5687885,26.9580517,24.904665,22.9686127,0,0,0,0,0,0,8.6828985,8.6828985,8.6828985,8.6828985,8.6828985,8.6828985,8.6828985
PAY-0054,35.7876205,35.2596054,34.6142578,33.9395714,33.1182175,34.4382515,33.6755638,32.3848648,31.4168377,29.8621292,28.5127602,0,0,0,0,0,0,2.4053974,2.4053974,2.4053974,2.4053974,2.4053974,2.4053974,2.4053974
PAY-0055,21.5019073,22.3525963,22.7632732,22.5286007,22.9099445,25.2273388,24.7579937,24.6699905,24.6113224,24.4939861,23.9659729,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0056,7.9788795,8.8295689,9.2402468,9.5629215,10.0029335,12.2616606,12.2616606,12.5843353,12.5843353,12.8483429,12.8483429,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0057,18.5391617,18.0991497,18.3338223,18.3924904,18.8911705,23.6726322,23.9366379,24.0539742,23.6139622,23.0566139,23.4086246,0,0,0,0,0,0,4.4587855,4.4587855,4.4587855,4.4587855,4.4587855,4.4587855,4.4587855
PAY-0058,8.7415667,8.2722206,8.0375481,7.8615432,7.7442064,10.0322676,10.0029335,9.7095919,9.5335875,9.4749193,9.5335875,0,0,0,0,0,0,15.2830744,15.2830744,15.2830744,15.2830744,15.2830744,15.2830744,15.2830744
PAY-0059,4.5467877,4.3414493,4.2534466,4.1654444,4.3121152,5.3681431,5.338809,5.2214727,5.2508068,5.3094749,5.3974771,0,0,0,0,0,0,9.768261,9.768261,9.768261,9.768261,9.768261,9.768261,9.768261
PAY-0060,9.6802578,9.0349073,8.8002348,8.5068932,8.2722206,8.8295689,8.2428865,7.9788795,7.5388675,7.1575241,6.8055148,0,0,0,0,0,0,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987
PAY-0061,7.2161922,6.3068347,5.778821,5.4561453,4.9574656,6.5708418,5.8668232,5.4268112,5.1921387,4.9281316,4.6934586,0,0,0,0,0,0,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032,3.8721032
PAY-0062,26.3713703,24.904665,23.4672928,21.4725723,19.7418594,20.7978878,18.4804935,16.2511005,14.1390438,12.525667199999999,11.4109707,0,0,0,0,0,0,7.8028746,7.8028746,7.8028746,7.8028746,7.8028746,7.8028746,7.8028746
PAY-0063,38.4276924,36.4916382,34.0862427,31.6808453,28.7767677,30.683485,28.01408,25.2860069,22.5872688,20.445879,18.5098267,0,0,0,0,0,0,3.1974187,3.1974187,3.1974187,3.1974187,3.1974187,3.1974187,3.1974187
PAY-0064,16.3684368,15.7817545,14.8430624,14.0510416,13.0830154,14.7843943,13.5816956,12.5843353,12.0269871,11.0002937,10.5896158,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0065,8.3895569,8.6828985,9.2695808,9.1229095,9.1229095,9.4749193,9.4455853,9.5042534,9.5335875,9.2402468,9.1229095,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0066,5.0161338,5.7494864,6.6588445,6.8641829,7.1575241,8.0375481,8.2722206,8.418891,8.418891,8.5068932,8.3602228,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0067,14.9017305,14.6963921,14.667058,14.2563801,14.3443823,15.6937523,15.6350832,15.3417425,14.6963921,14.1977119,14.2857141,0,0,0,0,0,0,0.3226753,0.3226753,0.3226753,0.3226753,0.3226753,0.3226753,0.3226753
PAY-0068,1.7013787,1.6720446,1.7013787,1.6133764,1.5840422,2.6400704,2.6694045,2.7574069,2.6400704,2.7574069,2.6694045,0,0,0,0,0,0,5.7494864,5.7494864,5.7494864,5.7494864,5.7494864,5.7494864,5.7494864
PAY-0069,1.9360516,2.0240541,2.0827222,2.0240541,2.1707246,3.3440893,3.4614255,4.018774,3.7254326,3.8134351,3.9601057,0,0,0,0,0,0,1.5840422,1.5840422,1.5840422,1.5840422,1.5840422,1.5840422,1.5840422
PAY-0070,14.9310646,14.5790558,14.4910526,13.6403637,13.3176889,13.4643593,12.6723375,11.7043123,10.5896158,10.0909357,9.9149313,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0071,17.4831333,16.3977699,15.8404226,14.667058,13.9923735,14.9017305,13.6403637,12.2909946,11.2643003,10.3256083,9.8562632,0,0,0,0,0,0,2.2587268,2.2587268,2.2587268,2.2587268,2.2587268,2.2587268,2.2587268
PAY-0072,15.2244062,14.5497217,13.6110296,12.3496628,11.1762981,12.8483429,11.7923145,11.0296278,10.5016136,9.6215897,9.1229095,0,0,0,0,0,0,3.0214138,3.0214138,3.0214138,3.0214138,3.0214138,3.0214138,3.0214138
PAY-0073,19.3018475,18.656498,17.6004696,15.8404226,14.1097097,14.9017305,13.5816956,12.3203287,11.2936344,10.5016136,9.5629215,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0074,12.3496628,12.1443243,12.0269871,11.7629805,11.4403048,11.7336464,11.2349663,10.8536224,10.2962742,10.1496038,10.1789379,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0075,16.5737762,17.1311226,18.3044872,18.7444992,19.0085068,19.5071869,19.5071869,19.7418594,19.4778519,19.6245232,19.5365219,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0076,22.4112644,23.3792896,24.9633331,25.2860069,26.1073627,28.1020832,28.5127602,28.4247589,28.6887646,28.864769,28.7180996,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0077,9.9442654,9.4455853,8.9469051,8.1842184,8.1842184,8.9175711,8.9175711,8.7122326,8.6242304,8.5362272,8.5948963,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0078,9.4455853,9.328249,9.0642414,8.8295689,9.0935755,11.6163101,12.1736584,12.7310066,12.9363451,13.3763571,13.6110296,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0079,5.4854798,5.573482,5.6908183,5.9254913,6.5121737,12.3203287,13.8457022,14.667058,14.9310646,15.0484009,14.9310646,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0080,11.528307,12.2323265,12.7603407,13.4350252,14.7550602,23.555294,26.2833672,28.1314163,29.0407753,29.3927841,29.9794655,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0081,11.9096508,12.7896748,13.347023,13.8750362,15.5764151,24.3473167,26.6353779,28.1607513,28.9821053,29.5394535,30.1554699,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0082,4.6641245,5.0161338,5.2801409,5.338809,6.0428276,12.7016716,13.6110296,14.3737164,14.667058,15.0777349,15.7230864,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0083,2.0240541,2.1120563,2.1707246,2.2000587,2.3760633,4.8987975,5.1628041,5.544148,5.9841595,6.4241714,7.0695219,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0084,6.9815197,6.9521852,6.6001759,6.4828396,6.6881785,9.5629215,9.6215897,9.8855972,10.237606,10.3256083,10.8536224,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0085,12.3496628,11.997653,11.5869761,11.2643003,11.7043123,14.2563801,14.5790558,14.7550602,14.7843943,14.9310646,15.3124084,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0086,13.5816956,13.8750362,13.9043703,14.1683779,15.2830744,20.0352001,21.9712524,22.8512764,23.3499565,23.7606335,24.0539742,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0087,5.0748019,5.3974771,5.7201524,6.1308303,6.8641829,11.4109707,13.8163681,14.6963921,15.4297447,15.7230864,15.9577589,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0088,0.3520094,0.3813435,0.4693458,0.4693458,0.5866823,1.7307128,2.2293928,2.3760633,2.5814021,2.6400704,2.7280726,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0089,2.9627457,2.7280726,2.6107364,2.7280726,2.9920797,6.6588445,8.3308887,9.328249,9.797595,10.3842773,11.2936344,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0090,7.4801993,7.3628631,7.3921971,7.6855383,8.6535645,14.3150482,17.1897926,18.5684948,19.565855,21.3259029,23.4966259,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0091,13.3763571,13.8750362,14.3150482,14.9017305,15.7817545,21.0325603,21.7072449,22.2939281,22.5286007,23.3206215,23.7313004,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0092,7.098856,7.2455263,7.5388675,7.7442064,8.1548843,13.4056911,13.9630394,14.1977119,14.4323845,15.0190668,15.6350832,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0093,9.0349073,8.9175711,8.8002348,8.7415667,9.1229095,13.8750362,14.4030504,14.5203876,14.4617186,14.3737164,15.0484009,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0094,14.7550602,14.6083899,14.2857141,14.4323845,14.6377239,18.8618355,19.3605156,19.59519,19.2431793,19.0378418,20.0352001,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0095,12.437665,12.6136694,12.6430035,12.7016716,12.8190088,14.8137283,14.7257261,14.9310646,14.4323845,14.4323845,14.2857141,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0096,5.9548254,6.1601644,6.4828396,6.7175126,6.893517,8.6828985,8.7709007,9.2695808,9.2402468,9.6802578,9.6215897,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0097,1.0560281,1.2026987,1.5547081,1.6720446,1.8480493,2.9334116,3.1974187,3.4320915,3.6080961,3.8427691,3.9014373,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0098,2.4053974,2.6987386,2.9920797,3.1387503,3.4614255,5.8668232,6.1894984,6.4828396,6.6588445,7.2161922,7.333529,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0099,18.6858311,19.0965099,19.6538582,19.0085068,19.2138462,21.2085648,21.2085648,20.9738922,20.7685547,21.1498966,21.4139042,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0100,16.1044292,15.8990908,15.8697567,15.136404,15.136404,16.7791138,16.3391018,15.7817545,15.7817545,15.6350832,16.1337643,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0101,9.8269291,9.328249,8.9175711,8.2428865,8.2135525,9.8269291,9.2402468,9.2109127,8.8295689,8.4775591,8.5655613,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0102,3.9307716,3.8427691,3.5787621,3.4027574,3.1387503,4.1361103,4.1067762,4.1654444,4.1067762,4.0481081,4.1947784,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0103,6.893517,7.3921971,7.4508653,7.3921971,7.3041949,8.0375481,7.7148724,7.1575241,7.3041949,7.1868582,7.2748609,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0104,20.2405396,20.1232033,20.7392197,20.9445591,21.2672329,22.0592556,22.23526,22.1765919,22.1179237,22.3819294,22.0592556,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0105,31.563509,31.6515102,31.9448509,31.563509,31.8275146,33.4408913,33.6462288,33.1768837,32.8835449,33.0888824,33.0302124,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0106,27.8967438,28.5127602,28.864769,28.5127602,29.2167797,31.4461727,31.563509,31.2701664,31.123497,31.1528301,31.2995014,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0107,21.2965679,22.1472569,22.645937,22.5286007,22.5286007,23.7899685,23.555294,23.555294,23.3792896,23.3499565,23.115284,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0108,0.5866823,0.49868,0.5280141,0.49868,0.4693458,0.3813435,0.49868,0.49868,0.4693458,0.5280141,0.5866823,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0109,4.5174537,4.6641245,4.6934586,4.8987975,5.3974771,6.8055148,7.098856,7.2748609,7.4215312,7.7442064,8.0375481,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0110,6.8348489,7.2748609,7.6562042,8.3308887,9.328249,15.4590788,16.8377819,17.6884708,17.9524784,18.5391617,18.8911705,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0111,4.4294515,4.9574656,5.2214727,5.6908183,6.3948374,12.7310066,14.1097097,14.9603987,15.3710766,15.8110886,16.5737762,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0112,3.8134351,4.3414493,4.6641245,4.9867997,5.8374891,11.7923145,12.8483429,13.787034,14.3150482,14.6963921,15.10707,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0113,4.018774,4.2827806,4.7814608,4.869463,5.6028161,17.0724545,18.1578178,19.3311825,20.005867,20.7685547,21.2965679,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0114,3.7547667,3.784101,4.0481081,4.0481081,4.3414493,12.2616606,12.907011,13.5816956,14.1683779,14.8137283,15.4590788,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0115,6.7175126,6.6295099,6.4828396,6.5415077,6.9521852,10.237606,10.7069521,11.0296278,11.528307,11.7923145,12.525667199999999,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0116,10.237606,10.208272,9.9735994,9.9149313,10.5896158,15.9284248,16.9844532,17.8644772,18.8618355,19.3898506,20.6218834,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0117,15.2244062,15.2830744,15.5764151,15.6644173,16.2511005,22.3819294,23.8779697,24.87533,25.784687,26.0193596,27.2807274,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0118,16.5444412,16.6911125,17.0431213,16.8671169,17.4244652,22.1472569,23.0566139,23.5846291,24.024641,24.0539742,24.0539742,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0119,5.2508068,5.4268112,5.573482,5.6321502,5.6321502,7.5388675,7.8615432,8.0962162,8.1548843,8.0962162,8.2135525,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0120,1.7013787,1.6427104,1.5547081,1.6427104,1.7013787,4.9574656,6.6588445,7.568202,7.8908772,8.2135525,9.357583,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0121,1.8773834,1.8187152,1.8773834,1.9067175,2.0827222,5.338809,7.0108538,7.9788795,8.3015547,9.328249,10.648284,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0122,6.0721622,6.2481666,6.5121737,6.6881785,7.4801993,12.907011,13.4936934,13.6403637,13.7283659,13.8750362,14.0510416,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0123,6.893517,7.0695219,7.0695219,7.3041949,7.9202113,14.5497217,15.136404,15.2537403,15.3417425,15.4297447,15.2537403,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0124,12.6723375,12.6723375,12.3789968,12.437665,12.7603407,16.8671169,17.3071289,16.8671169,16.6911125,16.7791138,16.9257851,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0125,17.3951302,17.0137863,16.9257851,17.2484608,17.5124664,20.416544,20.7098846,20.3872108,19.8885307,19.7711945,20.0352001,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0126,9.2109127,9.0642414,8.8295689,9.2109127,9.4455853,11.4989729,11.4989729,11.528307,11.557642,11.4109707,11.1762981,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0127,2.4640658,2.552068,2.7280726,3.1680844,3.3440893,5.104136,5.2214727,5.6614842,6.0134935,6.6001759,6.9521852,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0128,0.49868,0.6160164,0.7333529,1.0266941,1.290701,2.6987386,3.0507481,3.3440893,3.5200939,3.8721032,4.1067762,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0129,13.6990318,14.1977119,14.6083899,14.667058,14.5497217,18.0404816,17.9818134,18.0991497,17.8938103,18.0991497,18.0111465,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0130,26.1660309,27.3393955,28.6007633,28.7474327,28.7180996,32.2088585,32.6195374,32.6782036,32.7955399,32.9715462,33.0888824,0,0,0,0,0,0,0,0,0,0,0,0,0
PAY-0131,22.7632732,23.8779697,25.1686707,25.4326782,25.7260189,26.8700504,27.2220592,27.2513943,27.4567318,27.7500725,27.9847469,0,0,0,0,0,0,0,0,0,0,0,0,0
