ID,sci11_1040_1km,sci12_1040_1km,sci13_1040_1km,sci14_1040_1km,sci15_1040_1km,sci16_1040_1km,sci17_1040_1km,sci18_1040_1km,sci19_1040_1km,sci20_1040_1km,sci21_1040_1km,Thin0211,Thin0212,Thin0213,Thin0214,Thin0215,Thin0216,Thin0217,Thin0218,Thin0219,Thin0220,Thin0221,Thin0222,Thin0223
MAL-2307,26.0193596,35.582283,41.4197693,44.499855,45.4972115,42.3291283,44.2065125,44.7638588,45.9372253,47.550602,47.9026108,0,0.3520094,0.3520094,5.544148,47.0519218,47.0519218,47.0519218,47.0519218,55.3828087,55.3828087,55.7934875,55.7934875,55.7934875
MAL-2308,35.3182755,39.8650627,43.4438248,48.870636,49.3399811,47.9026108,48.929306,48.841301,48.7826347,49.80933,50.0733337,0,3.784101,3.784101,32.1501923,43.8545036,43.8545036,43.8545036,43.8545036,43.8545036,43.8545036,43.8545036,43.8545036,43.8545036
MAL-2309,27.3980637,28.894104,30.2434731,34.4969215,34.643589,33.0888824,32.9715462,32.5608673,32.414196,32.443531,32.7075386,0,0,0,25.4620132,25.5500145,25.5500145,25.5500145,25.5500145,25.5500145,25.5500145,25.5500145,25.5500145,25.5500145
MAL-2310,21.3259029,22.2939281,22.8219414,24.7286587,24.5819893,23.115284,23.1739521,23.1446171,23.1739521,23.2619534,23.4672928,0,0,0,1.8773834,7.3041949,7.3041949,7.3041949,7.3041949,7.3041949,7.3041949,7.3041949,7.3041949,7.3041949
MAL-2311,24.6113224,25.2273388,25.4913464,26.1660309,26.8993835,25.5500145,25.4913464,25.3446751,25.4620132,25.6966858,25.7260189,0,0,0,0,5.5148139,5.5148139,5.5148139,5.5148139,5.5148139,5.5148139,5.5148139,5.5148139,5.5148139
MAL-2312,16.1337643,16.5737762,16.8377819,17.1604576,17.2484608,15.6937523,15.6644173,15.6057491,15.3417425,15.3417425,15.5177469,0,0,0,0,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047
MAL-2313,6.1014962,6.2481666,6.3948374,6.6001759,6.7175126,5.9548254,5.8374891,5.8374891,5.6028161,5.4268112,5.6614842,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2314,11.3816366,11.4403048,12.1736584,13.7283659,14.1977119,13.5523615,14.227046,14.2857141,14.4617186,14.6963921,14.6963921,0,0,0,0,5.6908183,5.6908183,5.6908183,5.6908183,10.9416246,10.9416246,10.9416246,10.9416246,10.9416246
MAL-2315,20.1525383,21.5899086,23.5846291,29.1874447,31.0354939,30.3901443,31.563509,32.003521,32.5315323,33.7929001,33.6168976,0,0,0,0.5573482,36.1102982,36.1102982,42.182457,42.182457,47.9319458,47.9319458,47.9319458,47.9319458,47.9319458
MAL-2316,30.8594894,35.0836029,35.9342918,40.041069,41.0384293,40.7450867,41.2437668,41.4784393,41.2731018,41.7424469,41.6251106,0,0,0,1.9653858,22.1765919,22.1765919,28.6594315,28.6594315,28.6594315,28.6594315,28.6594315,28.6594315,28.6594315
MAL-2317,34.3209152,42.5638008,43.3558235,43.4731598,43.0918159,41.0090942,40.8624229,40.4224129,39.9237328,40.2464066,40.1877365,0,0,0,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706,0.1466706
MAL-2318,32.7075386,39.5717201,40.4810791,39.953064,40.2170715,36.1396294,36.432972,36.432972,36.2863007,36.7556458,36.1102982,0,0,0,0,0,0,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894
MAL-2319,37.6063347,40.1877365,40.011734,39.8943977,40.4224129,38.6917,43.0038147,43.2678223,43.531826,43.8545036,43.2091522,0.9386917,0.9386917,0.9386917,0.9973599,0.9973599,0.9973599,18.9205036,18.9205036,18.9205036,18.9205036,18.9205036,18.9205036,18.9205036
MAL-2320,54.9427986,57.6415367,58.0228806,57.9642105,58.1108818,57.5535355,57.729538,57.3481941,56.9961853,56.7615128,55.7054863,10.7069521,10.7069521,10.7069521,10.9416246,10.9416246,10.9416246,17.776474,17.776474,17.776474,17.776474,17.776474,17.776474,17.776474
MAL-2321,36.8436508,42.3584633,43.7078323,43.0624809,42.5051346,41.2731018,40.5984154,40.041069,39.7477264,39.6303902,38.9850388,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125,4.2241125
MAL-2322,26.224699,30.2728081,30.8008213,30.2434731,29.6861248,27.3980637,27.3100624,27.2513943,27.0460548,27.2220592,27.1633911,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2323,32.5902023,37.811676,40.3050766,39.102375,38.0756836,36.2276344,37.2543259,36.7556458,36.3743019,36.8143158,36.7263145,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2324,25.051334399999998,28.7474327,30.4781456,29.8034611,29.0114403,27.1927242,28.5714283,27.8674107,27.4567318,27.6327362,27.4567318,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2325,19.9471989,20.2992077,20.885891,20.7392197,21.0618954,19.0965099,20.3285427,20.1818714,20.6218834,20.5632153,20.9445591,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667
MAL-2326,21.8832493,22.8806095,24.7579937,24.6993256,25.8726902,25.4913464,26.224699,26.1660309,26.1366978,25.8726902,26.224699,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418,19.0378418
MAL-2327,22.7046051,22.4992676,24.0833092,24.0539742,24.2886486,24.1713104,24.1713104,24.1419773,23.7899685,23.3206215,23.1739521,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668,15.0190668
MAL-2328,11.997653,11.4989729,11.4989729,11.3816366,11.2936344,11.8509827,12.9363451,12.525667199999999,12.2909946,12.0856552,11.9389849,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511,6.9228511
MAL-2329,8.8295689,7.9788795,7.1868582,6.2188325,5.6321502,6.1601644,7.3628631,6.6001759,5.9548254,5.778821,5.3974771,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2330,8.888237,7.9788795,7.0108538,6.4535055,5.9548254,5.9548254,6.2775006,5.7201524,4.869463,4.1947784,3.6960986,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2331,9.2695808,8.6535645,8.0375481,7.333529,7.1575241,7.3921971,15.7524204,15.2537403,15.3124084,14.6377239,13.7577,1.789381,1.789381,1.789381,1.789381,1.789381,1.789381,14.8137283,14.8137283,14.8137283,16.6031094,16.6031094,16.6031094,16.6031094
MAL-2332,15.2830744,12.907011,11.5869761,9.6802578,9.1229095,9.1229095,15.5177469,14.7257261,17.2777939,20.7098846,19.976532,0,0,0,0,0,0,12.7603407,12.7603407,12.7603407,24.904665,24.904665,24.904665,24.904665
MAL-2333,17.6298027,15.6057491,14.0510416,12.2909946,11.3229685,11.7923145,11.3816366,10.9122906,11.3816366,14.7257261,14.5790558,0,0,0,0,0,0,0,0,0,8.4775591,8.4775591,8.4775591,8.4775591
MAL-2334,27.104723,25.3740101,23.6726322,21.9419193,20.885891,20.416544,20.1525383,19.125843,18.5098267,18.1578178,17.5711346,3.1680844,3.1680844,3.1680844,3.1680844,3.1680844,3.1680844,3.1680844,3.1680844,3.1680844,3.1680844,3.9307716,3.9307716,3.9307716
MAL-2335,27.9260788,26.1660309,24.7286587,23.6432972,22.7046051,20.5045471,20.5925484,24.3179817,27.1340561,30.0381336,29.7447929,6.0134935,6.0134935,8.3015547,8.3015547,8.3015547,8.3015547,8.3015547,11.9683189,35.1422691,35.1422691,35.1422691,35.1422691,35.1422691
MAL-2336,15.8990908,14.6963921,13.5523615,12.0856552,11.4696388,10.8242884,11.6456442,16.7791138,30.9181576,32.6488724,32.8835449,2.552068,2.552068,2.552068,2.552068,2.552068,2.552068,2.552068,2.8747432,46.5825768,47.2572594,47.2572594,47.2572594,47.2572594
MAL-2337,24.2593136,24.3473167,23.5846291,23.0272808,22.8219414,22.2645931,23.4086246,28.6300964,40.5397491,40.011734,40.2757416,8.7709007,8.7709007,8.7709007,8.7709007,8.7709007,8.7709007,8.7709007,8.7709007,35.552948,36.2276344,36.2276344,36.2276344,36.2276344
MAL-2338,41.5664406,42.0064545,41.4197693,41.302433,41.302433,40.921093,41.9477844,42.7691422,42.6224709,41.8304482,41.5664406,6.2481666,6.2481666,6.2481666,6.2481666,6.2481666,6.2481666,6.2481666,17.2777939,18.7444992,19.2725143,19.2725143,19.2725143,19.2725143
MAL-2339,41.9771194,42.211792,42.0651207,43.0038147,42.0651207,42.241127,42.1531258,43.3264885,42.270462,41.0384293,40.011734,0,0,0,0,0,0,0,13.7283659,13.7283659,13.7283659,13.7283659,13.7283659,13.7283659
MAL-2340,30.0381336,29.9501324,28.9821053,30.8301563,29.0114403,28.6300964,27.8087406,29.4807854,28.1900845,28.454092,27.544735,0,0,0,0,0,0,0,5.7494864,10.8829565,11.3816366,15.136404,15.136404,15.136404
MAL-2341,35.9929581,35.552948,34.4675865,36.4036369,34.5849228,33.2648888,32.6488724,33.2648888,32.2088585,41.0677605,39.9237328,0,0,0,0,0,0,0,2.9627457,3.4614255,5.9841595,33.8809052,33.8809052,33.9982414
MAL-2342,39.5423889,38.7503662,37.8410072,38.7797012,37.2836609,34.5262527,34.056907699999996,32.0915222,31.094162,46.377235400000004,45.7318878,0,0,0,0,0,0,0,0,0,1.6720446,37.0783234,37.0783234,42.3877983
MAL-2343,43.9131699,44.2651787,43.5024948,43.6784973,42.7691422,40.4517441,39.6010551,38.1343498,37.723671,58.5215607,58.3455544,0,0,0,0,0,0,0,0,0,21.6485767,44.5585213,44.5585213,46.4359055
MAL-2344,39.6010551,40.921093,41.0677605,41.0677605,42.5931358,42.7104721,42.3584633,41.7717819,43.2091522,68.3484879,68.2311554,0,0,0,0,0,0,0,0,0,57.0548553,61.4256363,61.4256363,61.4256363
MAL-2345,44.9398651,44.9985352,44.6758575,43.7371674,45.350544,47.7559395,47.7266045,48.2839546,49.9559975,65.5617447,66.5884399,0,0,0,0,0,0,0,0,2.8747432,41.2144318,41.2144318,41.2144318,41.2144318
MAL-2346,42.0651207,41.7131119,41.6251106,40.891758,41.4784393,48.1079483,48.6652985,51.2467003,57.4068642,60.8096199,65.0630646,0,0,0,0,0,0,0,0,22.23526,40.0704002,40.0704002,40.0704002,40.0704002
MAL-2347,41.1557655,41.8011131,41.6544456,41.2144318,41.2731018,44.2358475,44.8811951,45.9665604,50.9533577,58.2282181,59.8415947,0,0,0,0,0,0,0,0,10.648284,27.7500725,27.7500725,27.7500725,27.7500725
MAL-2348,41.4491043,42.5344658,42.4757996,41.6251106,40.891758,38.3690224,38.5450287,37.9583473,37.782341,43.4731598,43.5904961,0,0,0,0,0,0,0,0,0,8.4775591,8.4775591,8.4775591,10.9709597
MAL-2349,35.523613,37.0783234,37.0489883,36.2863007,35.1129379,32.9715462,32.7075386,31.4168377,30.4488125,29.4807854,29.3927841,0,0,0,0,0,0,0,0,0,0,0,0,4.5761218
MAL-2350,29.9207973,33.4408913,34.3209152,34.4089165,33.9982414,33.2355537,33.4115562,32.3555298,31.6221771,31.5048409,31.6808453,0,0,0,0,0,0,0,0,0,4.4001174,4.4001174,4.4001174,7.0695219
MAL-2351,31.1528301,34.3502502,35.4356117,35.3769417,35.494278,35.9342918,35.2009392,34.0862427,34.0862427,34.4969215,34.4675865,0,0,0,0,0,0,0,0,2.4640658,5.573482,5.573482,5.573482,9.328249
MAL-2352,34.9662666,38.0170135,38.5743637,38.2810211,39.2490463,40.5397491,39.7770615,38.6330299,40.5397491,39.8650627,39.982399,0,0,0,0,0,0,0,0,6.5121737,6.5121737,6.5121737,6.5121737,6.5121737
MAL-2353,46.9932518,48.1959534,48.0786171,47.3159294,47.1985931,48.929306,47.4626007,45.1745377,44.1478424,43.4731598,43.1798172,0,0,0,0,0,0,0,0,1.760047,1.760047,4.7227926,4.7227926,4.7227926
MAL-2354,45.2332077,44.47052,43.2384872,41.5957756,40.3930779,40.7744217,39.5423889,37.2836609,35.494278,34.9369316,33.4995613,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,0.8506894,1.6133764,1.6133764,1.6133764
MAL-2355,25.2566738,24.2593136,22.7046051,21.6485767,20.6805515,18.9205036,18.5978298,17.6298027,16.9551182,16.8377819,16.0750961,0,0,0,0,0,0,0,0,0,3.6080961,3.6080961,3.6080961,3.6080961
MAL-2356,17.336462,16.2804337,15.6350832,14.7550602,14.5497217,13.5230274,13.5230274,13.4350252,13.2003517,14.1683779,14.4323845,0,0,0,0,0,0,0,0,0,4.3414493,4.3414493,4.3414493,4.8987975
MAL-2357,26.3127022,25.6673508,25.0806694,24.5819893,24.2593136,24.0539742,24.5233212,23.8779697,23.085948900000002,23.1446171,22.9686127,0,0,0,0,0,0,2.1707246,2.1707246,2.1707246,4.9867997,4.9867997,4.9867997,4.9867997
MAL-2358,42.3291283,42.0064545,40.6277504,40.2757416,38.9557037,38.1343498,39.3077164,38.3396873,36.9609871,36.1102982,35.1422691,0.2053388,0.2053388,0.2053388,0.2053388,0.2053388,0.2053388,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,7.1868582,7.1868582
MAL-2359,47.5212669,47.550602,46.699913,46.3479042,45.1158714,44.441185,44.441185,43.7371674,42.4464645,42.4464645,42.0944557,1.4373716,1.4373716,1.4373716,1.4373716,1.4373716,1.4373716,5.0748019,5.0748019,5.0748019,5.0748019,5.0748019,6.1894984,6.1894984
MAL-2360,48.4306259,48.2839546,48.1372833,47.0519218,45.8785553,44.1478424,42.7398071,42.5344658,42.1237907,42.7104721,43.5904961,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987,1.2026987
MAL-2361,46.9052505,46.641243,46.699913,45.1745377,43.7664986,41.5077744,40.5984154,40.3637428,40.6864166,40.7744217,41.7131119,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806,4.2827806
MAL-2362,55.558815,56.6148415,56.7028465,56.1748314,55.0601349,51.6867104,51.1880302,50.8360214,51.9800529,52.3613968,52.2147255,4.1947784,4.1947784,4.1947784,4.1947784,4.1947784,4.1947784,4.1947784,4.1947784,4.1947784,4.1947784,4.5761218,10.4136114,10.4136114
MAL-2363,58.4042244,60.7509537,62.1589928,61.3669701,60.8096199,58.1108818,56.9961853,56.7615128,58.0815506,58.5508957,60.046936,0,0,0,0,0,0,0,0,0,0,0.3520094,19.0378418,19.0378418
MAL-2364,54.5614548,55.7641525,56.0281601,55.0601349,54.1214447,50.5720139,49.6039886,49.2813148,49.0759735,48.6946335,51.3640366,0,0,0,0,0,0,0,0,0,0,0,4.4587855,4.4587855
MAL-2365,19.976532,19.1551781,18.6271629,18.4218254,19.0378418,15.7524204,16.0457611,15.4297447,14.4323845,13.7283659,13.3763571,0,0,0,0.8800235,12.0563211,12.0563211,12.0563211,12.0563211,20.9152241,20.9152241,20.9152241,20.9152241,24.904665
MAL-2366,16.8671169,17.3951302,17.365797,17.1897926,17.8938103,15.0190668,15.3124084,14.9897327,14.7257261,16.8084488,16.5444412,0,0,0,3.1094162,16.5151062,16.5151062,16.5151062,16.5151062,32.3261948,35.3182755,35.3182755,35.3182755,35.3182755
MAL-2367,10.0322676,11.2643003,12.4669991,17.0137863,17.4537983,16.2804337,16.8084488,16.6911125,16.5151062,16.8671169,17.336462,0,2.8747432,2.8747432,5.8374891,23.085948900000002,23.085948900000002,23.085948900000002,23.085948900000002,26.8407154,26.8407154,35.2009392,35.2009392,35.2009392
MAL-2368,14.1683779,17.1311226,19.3898506,22.2645931,23.2912884,21.5899086,22.23526,22.5579357,22.5872688,23.9366379,24.4939861,0,0.2053388,0.2053388,0.2053388,23.9073048,30.8594894,30.8594894,30.8594894,31.094162,31.094162,47.7852745,47.7852745,47.7852745
MAL-2369,25.4326782,28.5714283,31.563509,33.9982414,37.4009972,36.0516281,37.0196533,37.1076546,37.4596672,41.2437668,41.5077744,0,0,0,1.8480493,34.6142578,35.9929581,35.9929581,35.9929581,36.0516281,36.0516281,41.3611031,41.3611031,41.3611031
MAL-2370,35.611618,36.8436508,38.9850388,43.6198311,53.5054283,52.420063,53.9454384,53.9161034,54.3561172,57.9642105,58.0228806,0,0,0,21.2965679,60.3402748,60.3402748,60.3402748,60.3402748,60.6629524,60.6629524,60.6629524,60.6629524,60.6629524
MAL-2371,29.7154598,31.3875046,33.35289,39.3957176,49.1639786,47.7559395,49.2813148,49.3106499,49.2226448,49.2519798,49.3399811,0,0,0,25.8140221,65.5910797,65.5910797,67.2924576,67.2924576,67.7911377,67.7911377,67.7911377,67.7911377,67.7911377
MAL-2372,18.5391617,20.1232033,22.1179237,27.8674107,36.9316521,35.9636269,36.6969795,36.6969795,36.9609871,37.1956596,37.1956596,0,0,0,6.9815197,60.3989449,60.3989449,60.3989449,60.3989449,60.7509537,60.7509537,60.7509537,60.7509537,60.7509537
MAL-2373,23.3792896,24.7579937,25.8726902,28.01408,34.7902603,34.1449089,34.5849228,34.672924,34.7609253,34.9075966,34.6142578,0,0,0,0,34.4089165,34.4089165,41.5077744,41.5077744,42.182457,42.182457,42.182457,42.182457,42.182457
MAL-2374,14.3737164,14.5497217,14.7843943,14.7257261,16.5737762,15.547081,15.6057491,15.3710766,15.2244062,15.10707,15.0484009,0,0,0,0,6.1601644,6.1601644,8.6828985,8.6828985,8.6828985,8.6828985,8.6828985,8.6828985,8.6828985
MAL-2375,16.3684368,16.1337643,16.3391018,16.3977699,18.3044872,18.3631573,18.6271629,18.7151661,18.3044872,18.1578178,18.216486,0,0,0,0,2.0827222,2.0827222,9.6215897,9.6215897,13.5230274,13.5230274,13.5230274,13.5230274,13.5230274
MAL-2376,16.4564381,16.7497807,17.6298027,19.3605156,21.2085648,21.5312405,22.5872688,23.1739521,23.2619534,23.9659729,24.2299786,0,0,0,0,17.776474,17.776474,19.8298626,19.8298626,31.7981815,31.7981815,31.7981815,31.7981815,31.7981815
MAL-2377,22.1765919,22.9099445,24.3473167,29.2754478,31.9155178,31.9741859,33.323555,34.0862427,34.5555878,36.4036369,36.1396294,0,0,0,0.1760047,40.4810791,40.4810791,40.4810791,40.4810791,47.4919319,47.4919319,47.4919319,47.4919319,47.4919319
MAL-2378,42.270462,43.9425049,44.5878563,47.0519218,47.9319458,46.641243,46.7585793,46.4359055,46.5239067,47.3452644,47.1692581,0,0,0,1.9653858,19.1551781,19.1551781,20.0352001,20.0352001,20.0352001,20.0352001,20.0352001,20.0352001,20.0352001
MAL-2379,40.5690804,43.6491623,43.5904961,43.7371674,43.6784973,41.2437668,41.0677605,40.6277504,40.1877365,40.3344078,40.2464066,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2380,37.9876785,43.8251686,44.5585213,44.0598412,43.6491623,40.1584053,40.6864166,40.2464066,39.9237328,39.5423889,38.6036949,0.5280141,0.5280141,0.5280141,1.789381,1.789381,1.789381,3.4320915,3.4320915,3.4320915,3.4320915,3.4320915,3.4320915,3.4320915
MAL-2381,43.1504822,44.0011749,43.6784973,43.2971535,43.2091522,43.0918159,43.5024948,43.5024948,43.1798172,43.2091522,42.5638008,6.0428276,6.0428276,6.0428276,10.0616016,10.0616016,10.0616016,35.2596054,35.2596054,35.2596054,35.2596054,35.2596054,35.2596054,35.2596054
MAL-2382,40.5690804,43.6784973,44.1185112,43.4438248,42.6224709,43.3264885,42.9744797,42.0064545,41.302433,40.6277504,39.6010551,11.3229685,11.3229685,11.3229685,13.4056911,13.4056911,13.4056911,30.4488125,30.4488125,30.4488125,30.4488125,30.4488125,30.4488125,30.4488125
MAL-2383,17.9524784,21.2672329,21.9712524,21.4432392,20.7098846,19.4778519,19.3018475,18.4511585,17.9524784,17.5711346,16.89645,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759,6.6001759
MAL-2384,20.005867,24.2593136,25.3446751,24.6113224,24.024641,22.3232613,22.8219414,23.0566139,22.8512764,23.2032852,23.085948900000002,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2385,30.683485,37.9583473,39.9237328,39.5423889,39.2490463,38.5156937,40.6277504,40.7450867,40.2464066,40.7450867,40.921093,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255,3.4614255
MAL-2386,32.3848648,35.494278,36.6676445,36.9609871,37.0783234,34.9369316,36.9316521,36.1102982,35.3182755,35.2009392,35.611618,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394,13.9630394
MAL-2387,30.4781456,31.4755058,31.5928421,32.1501923,32.5022011,30.9768257,32.2088585,31.7981815,31.6808453,31.9741859,32.414196,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978,13.6696978
MAL-2388,12.0269871,11.7336464,11.557642,11.5869761,11.6749783,9.2402468,9.8562632,9.8855972,9.797595,9.768261,9.6509237,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818,10.5602818
MAL-2389,3.1094162,2.4347315,2.4347315,2.2293928,2.1413903,1.0560281,0.9973599,1.1146964,1.0853623,0.9386917,0.9680258,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222,2.0827222
MAL-2390,5.0454679,4.1654444,3.6667645,3.1974187,3.0507481,2.786741,3.1387503,2.9040775,2.7280726,2.786741,2.6987386,0,0,0,0,0,0,0,0,0,0,0,0,0
MAL-2391,9.357583,7.8615432,6.8641829,5.573482,4.6347904,4.5174537,5.1628041,4.3414493,3.8427691,3.5787621,3.0214138,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682,0.0586682
MAL-2392,11.4989729,9.5335875,8.2428865,7.0401878,6.1308303,5.6908183,6.0428276,5.1334701,4.6934586,4.3121152,3.549428,2.5814021,2.5814021,2.5814021,2.5814021,2.5814021,2.5814021,2.7574069,2.7574069,2.7574069,2.7574069,2.7574069,2.7574069,2.7574069
MAL-2393,12.7896748,11.0296278,10.0616016,9.0055733,8.3602228,7.1868582,11.6749783,11.0882959,10.3256083,9.8562632,9.0935755,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,10.9122906,10.9122906,10.9122906,10.9122906,10.9122906,10.9122906,10.9122906
MAL-2394,11.0002937,9.357583,8.5655613,7.5388675,7.3041949,7.0108538,12.8190088,12.0856552,11.5869761,10.7069521,10.0616016,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,3.7547667,10.9709597,10.9709597,10.9709597,10.9709597,10.9709597,10.9709597,10.9709597
MAL-2395,9.3869171,8.418891,7.5975361,7.0401878,6.7175126,7.5095334,7.4508653,7.1868582,6.7175126,6.4535055,6.5708418,0,0,0,0,0,0,0,0,0,0,5.8961573,5.8961573,5.8961573
MAL-2396,23.3792896,21.8832493,20.7392197,19.8298626,19.0378418,17.6884708,17.0431213,15.7817545,16.3391018,15.4884129,15.5764151,0,0,6.2481666,6.2481666,6.2481666,6.2481666,6.2481666,7.6562042,7.6562042,7.6562042,17.336462,17.336462,17.336462
MAL-2397,26.6353779,24.2006454,21.5312405,19.7125263,18.3044872,14.9603987,13.8750362,16.1630974,21.6192436,23.8193016,23.2619534,0,0,9.1522436,9.1522436,9.1522436,9.1522436,9.1522436,21.765913,24.6406574,37.0196533,38.1343498,38.1343498,38.1343498
MAL-2398,25.9900265,24.464653,22.1179237,19.9471989,19.1551781,18.1578178,18.1578178,21.4432392,28.2194195,30.1848049,29.4807854,0,0,1.3200352,1.3200352,1.3200352,1.3200352,1.3200352,5.8081551,21.4139042,45.8492241,45.8492241,45.8492241,45.8492241
MAL-2399,24.1713104,24.5819893,24.6699905,24.1713104,24.4059849,23.9366379,24.6699905,24.3766499,27.3687305,30.0381336,29.8327961,5.1921387,5.1921387,5.1921387,5.1921387,5.1921387,5.1921387,5.1921387,5.1921387,11.4109707,39.6010551,39.6010551,39.6010551,39.6010551
MAL-2400,28.5420952,29.0114403,28.894104,28.9821053,28.6594315,27.9260788,27.8674107,27.2513943,26.1660309,26.1660309,25.4033432,13.2296858,13.2296858,13.2296858,13.2296858,13.2296858,13.2296858,13.2296858,14.2857141,14.2857141,30.4194775,30.4194775,30.4194775,30.4194775
MAL-2401,29.9794655,30.1848049,29.7447929,29.5394535,28.7474327,27.2807274,26.7820473,26.6060429,25.5793495,24.7873268,23.8486366,8.5948963,8.5948963,8.5948963,8.5948963,8.5948963,8.5948963,8.5948963,10.5896158,16.6031094,19.0378418,19.0378418,19.0378418,19.0378418
MAL-2402,23.9073048,23.6432972,22.7926083,23.0566139,21.9712524,21.6485767,22.0005875,25.6673508,25.6966858,26.7233791,26.6060429,0,0,0,0,0,0,0,6.1601644,17.9818134,36.0809631,36.0809631,36.0809631,36.0809631
MAL-2403,29.5687885,29.0114403,27.8967438,28.6594315,27.6034031,26.9287186,26.9580517,29.4221172,29.2754478,32.1501923,31.7981815,0,0,0,0,0,0,0,5.0161338,16.1630974,34.8782616,40.6277504,40.6277504,40.7450867
MAL-2404,41.6837769,40.8330879,39.4543839,40.5397491,39.2783813,36.4036369,35.3476105,33.4408913,32.1501923,39.8650627,39.2197113,0,0,0,0,0,0,0,0,0.9093576,7.2748609,18.3924904,18.3924904,22.3819294
MAL-2405,45.2332077,45.1745377,43.9718399,43.8838387,42.7398071,39.3957176,38.9263725,38.0463486,37.9290123,45.9372253,45.7318878,0,0,0,0,0,0,0,0,0,10.9709597,26.0780296,26.0780296,28.1314163
MAL-2406,37.4303322,38.3983574,37.753006,36.8436508,36.6383095,35.9929581,35.7289543,35.3769417,36.9609871,57.3775291,57.9348793,0,0,0,0,0,0,0,0,0,42.5344658,49.8679962,49.8679962,49.8679962
MAL-2407,46.9932518,47.7852745,46.5532417,45.2332077,45.4972115,45.9665604,45.761219,45.1158714,46.611908,61.9536514,63.2443542,0,0,0,0,0,0,0,0,0,27.104723,38.0463486,38.3103561,38.3103561
MAL-2408,47.8732758,47.6092682,47.2572594,46.4065704,46.0545616,49.5453224,49.6919899,50.2786751,53.5934296,57.7002068,60.3989449,0,0,0,0,0,0,0,0,0,24.904665,28.2780876,28.2780876,28.2780876
MAL-2409,50.0733337,50.4253464,50.220005,49.5453224,49.6039886,49.7213249,49.3106499,49.1053085,50.3960114,55.8228226,56.1748314,0,0,0,0,0,0,0,0,0,20.3578758,20.3578758,20.3578758,21.6485767
MAL-2410,50.7773552,52.420063,52.5373993,51.7747154,51.4227028,48.841301,48.2546196,47.4919319,46.699913,47.1985931,46.8465843,0,0,0,0,0,0,0,0,0,5.1334701,5.1334701,5.1334701,13.4056911
MAL-2411,43.4438248,46.8172493,46.8759155,46.3185692,46.2012329,45.2332077,44.0891762,42.2997932,40.921093,39.9237328,39.0730438,0,0,0,0,0,0,0,0,0,0,0,0,2.786741
